gene_name,GSM6765206,GSM6765207,GSM6765208,GSM6765209,GSM6765210,GSM6765211,GSM6765212,GSM6765213,GSM6765214,GSM6765215,GSM6765225,GSM6765240
AC232271.2,0,0,0,0,0,0,0,0,0,0,0,0
CR381670.2,0,0,0.273993332,0,0,0,0,0,0,0,0.179985226,0
AC100822.1,0,0.344457523,0.647263674,0,0,0,0,0,0,0,0.21259258,0
AC073840.1,0,0,0,0,0.218345909,0,0,0,0,0.103494496,0,0
AC017099.2,0,0,0,0,0,0,0,0,0,0,0,0
AC011479.4,0.451552641,0.541053054,1.525023979,0,2.293685159,1.63192179,0.865691121,1.22664532,0.417580622,0,1.669637868,2.562896432
AC211486.7,0,0,0,0,0,0,0,0,0,0,0,0
AC093849.2,3.247990941,4.301421178,4.426251377,6.177327656,4.558751605,4.942448465,3.27729688,3.018458326,5.849178601,4.527427519,3.66608982,3.298851719
AL158058.2,0,0,0,0,0,0,0,0,0,0,0,0
AC074139.1,0,0,0,0,0,0,0,0,0,0,0,0
LCAL1,4.05875351,4.414309691,4.006832677,2.498172438,3.409676705,3.385022299,2.513930064,3.56212565,2.021060504,1.578578678,2.031776309,1.842915122
AC091214.1,0.271630312,0,0,0,0,0,0,0,0,0,0,0.925022194
AP001977.1,0,0.067307,0,0,0,0.067670357,0,0,0,0,0.12462177,0.063764863
AC005034.6,0,0.090127209,0.084678175,0.19414931,0.095519026,0.362455045,0.21630686,0.102165692,0.069559493,0.090550755,0,0.085384123
AC093898.1,1.062275881,1.018260211,0.717522628,0.274188171,0.269794283,0,0.610960527,1.154271391,0.589414101,0,0.471338012,0.241168167
AC093894.1,0,0,0,0,0,0,0,0,0,0,0,0
AC008966.3,0,0.346585994,0.651263244,0,0,0.522685558,0,0,0.133746214,0.52232212,0,0
AC090016.1,0,0,0,0,0,0,0,0,0,0,0,0
AC012078.2,11.42594791,7.9596736,11.6663613,6.85859531,11.1353315,11.20370147,6.877207517,11.91018063,8.846230174,3.518714954,7.663590428,4.524469955
AC244102.3,0.87225386,0.348379917,0,0.375234743,0,0,0,0,0.537753928,0.7000342,1.505093847,1.320183504
AL109955.2,0,0,0.195782232,0,0,0.419011498,0,0,0,0,0.128608638,0
ASDURF,0,0,0,0,0,0,0,0,0,0,0,0
AC093890.2,0,0,0,0,0,0,0,0,0,0,0,0
AC008055.2,0,0,0,0,0,0,0,0,0.111810223,0,0,0
AC005538.3,0,0,0,0,0,0,0,0,0,0,0,0
AL365256.1,0.111987936,0,0.252143784,0.144528215,0,0,0.214696921,0,0.310687975,0,0.331264674,0
RCAN3AS,4.054492352,1.324940944,3.319562256,1.427073867,4.212614672,1.33209364,1.059960389,3.504470948,4.43117705,1.774889862,2.453184459,2.092023072
AC092353.2,0,0.230661412,0,0,0,0,0,0,0,0,0,0
AL121888.1,0,0,0,0,0,0,0.065569883,0,0,0,0.101170458,0
AC097375.4,0,0,0,0,0,0,0,0,0,0,0,0
AC004263.2,0.358552012,0.143206383,0.403644645,0.154245431,0.60709454,0.287958966,0.229131863,0.974008582,0.773679161,0.575517479,0.265152703,0.678349609
AC010974.2,1.359027788,0.271399193,0,0,0,0,0,0.92295168,0,0,0,0
AC076968.2,0,0,0,0,0,0,0,0,0,0,0,0.088784271
GGT1,0,0.425320695,0,0.114526623,0,0.106904197,0.170129503,0.241065842,0.32825927,0.106829864,0.13124989,0.100734381
AL136171.2,0,0,0,0,0,0,0.01627849,0,0.015704405,0,0,0
AC002072.1,0,0,0,0,0,0,0,0,0,0,0,0
AC110795.1,0,0.419097135,0,0.451403191,0,0.421359632,0,0,0,0,0,0.39704149
AC009412.1,0,0,0,0,0,0,0,0,0,0,0,0
AC005050.3,0,0,0,0,0,0,0,0,0,0,0,0
AL158141.1,0,0,0,0.273155058,0,0,0,0,0,0,0,0
AL391056.2,0,0,0,0,0,0,0,0,0.274271539,0,0,0
AL627230.3,0,0,0,0,0,0,0,0,0,0,0,0
AC011477.8,0,0.296898985,0.697371647,0,0.786652056,0.298501795,0.356281348,0.168278207,0.229144373,0.149147119,0.183240362,0
AC016682.1,0,0,0,0,0,0,0,0,0.108903626,0,0,0
AL133493.1,0,0.351289144,0,0,0,0,0.281033339,0,0,0.352939999,0,0
AL132981.1,0,0,0,0,0,0,0,0,0,0,0,0
AL096794.1,0.254499586,0.182965748,0.114602503,0.394139285,0.323185975,0.245271319,0.097582435,0.069134957,0.188282093,0.122550387,0.225845905,0.346673776
AL109653.3,0,0,0,0.387675681,0,0,0,0.272004773,0,0,0,0
AC099661.1,1.794669284,1.720306708,1.212223533,0.694843633,2.051126122,0.64859767,1.204223368,1.950091729,1.991579402,0.648146681,2.123480647,0.814886431
AL133331.1,0,0.362645474,0,0,0,0,0,0,0,0,0,0
AC095057.4,4.060709536,0,0.76189953,0,1.718882131,0,0.64874684,0.919245047,1.877603473,0,0,2.304754093
AC034110.1,0,0,0,0,0,0,0,0,0,0,0,0
AC117503.5,0,0,0,0.279042927,0,0,0,0,0,0,0,0
AC022267.1,0,0,0,0,0,0,0,0,0,0,0,0
AC026740.3,0.129610403,0,0,0,0,0,0,0,0,0,0,0
SPEGNB,0.299749992,1.077486659,0,0,0,0.361101157,0.287331845,0.40713628,0.277198663,0.360850073,0.443336074,0.340260743
AC108517.2,0,0,0,0,0,0,0,0,0,0,0,0
AL390800.1,0.165279959,0.264052569,0.186066088,0.142203516,0.279849386,0.398217087,0.211243577,0.299322632,0.5094844,0,0.162968184,0.062539097
AL008725.1,0,0,0,0,0,0,0.078860556,0,0,0,0,0
AC093894.2,0.802473551,0.480764285,1.806790314,2.589119729,1.019051549,1.933438769,4.999984576,1.089961985,1.48420084,0.966047197,0.890155504,3.64370647
AP000552.4,0,0,0,0,0,0,0,0,0,0,0,0
AC124864.3,0,0,0,0,0,0,0,0,0,0,0,0
AL353579.1,0,0,0,0,0,0,0,0,0,0,0,0
AC253572.1,1.769631144,0,0,0.326261712,0.963100024,0.913641182,0.242331178,1.030117087,0.233785011,2.130347103,0.186951351,0.286970582
AC007655.2,0,0.1750052,0,0,0.185474801,0,0,0,0,0,0.432039419,0.331590552
AL359916.1,0,0,0,0,0,0,0,0,0,0,0,0
AL357972.1,1.822113253,3.118952732,2.637344526,3.023439165,2.644434048,5.644422726,1.497108093,2.828446299,1.925747151,0.626722,2.117453623,2.363850352
AC116362.2,0,0,0,0,0,0,0,0,0,0,0,0
AC022868.2,0,0,0.152674218,0.175024994,0,0,0,0.184204102,0,0.653049771,0.20058228,0
AC010092.1,0,0,0,0,0.669170811,0.63480635,0.505121836,0,0.730961952,0,0.389686587,0.299084724
AL157394.3,0.333966401,0,0.150386828,0.08620137,0.169639973,0.40232079,0.192078434,0.090722163,0.123536336,0.241224627,0.098788562,0.454921735
AL121894.3,0.851366302,0.714078508,0.862593132,0.549373692,0.32434196,0.717933462,0.816095601,0.462548281,0.866046262,0.409962436,0.314796834,0.289928144
AC234031.1,0.604988138,0,0.510805016,0.19519481,0.576200391,0.364406876,0.869886716,0.41086343,0.419604438,0.182076747,0.559243271,0.515063516
AC114798.1,0,0,0,0,0,0,0,0,0,0,0,0
AC093298.2,0,0,0.250545408,0,0,0,0.320003889,0.151143698,0,0.267921172,0.16458237,0.252634165
AC016074.2,0,0.265057758,0,0.095163235,0,0.177659115,0.212047733,0.300462086,0.136379704,0,0.109059045,0.083702892
AL049828.2,0.323205688,2.32360184,0,2.502716424,1.641740125,0.778715269,0.61963162,1.316985137,1.793338185,0,0,0
AC084277.1,0,0,0,0,0,0,0,0,0,0,0,0
AC006115.2,0,0,0,0,0,0.017506689,0,0,0.013438979,0,0,0
AP001095.1,0,0,0,0,0,0,0.349649271,0.495437266,0,0.439112362,0,0
AP000553.8,0,0,0,0,0,0.297321428,0.236581668,0,0.228238266,0,0.547547322,0
AC022413.2,0,0,0,0,0,0,0,0,0,0,0,0
AC006040.1,0.732056671,0,0.824122428,1.889540028,3.408643323,1.469816614,1.871276724,1.325757409,0.902641693,0.293758922,0.541363034,0.553995337
AC083977.1,0,0,0,0,0,0,0,0,0,0,0,0
AC093817.2,3.665918331,3.040978914,1.587290687,4.003257413,2.864803552,3.057395643,2.432800651,2.681131388,3.129339121,3.734218581,2.71098229,1.600523676
AC114930.1,0,0,0,0.108688684,0.106946939,0,0,0,0,0.101384264,0,0.095599495
AL603764.2,0,0,0,0,0,0,0,0,0,0,0,0
AC107071.1,0.21440133,0.770690839,0.482730236,1.66019891,2.178125449,1.54970283,1.027595186,0.873633652,0.793084418,1.032416851,1.585518709,1.460264043
AC211486.8,0,0,0,0,0,0,0,0,0,0,0,0
AC010336.8,0,0,0.294676892,0.675632362,0,0.315332511,0.75273981,0,0.242064443,0.315113251,0.967860908,0
DERPC,0,0,0,0,0,0,0,0,0,0,0,0
AC097480.2,0,0,0,0,0,0,0,0,0,0,0,0
AL122018.2,0,0,0,0,0,0.296799811,0,0,0,0,0,0
Z97056.2,1.594016702,2.291952326,1.076691163,1.234313605,3.643600886,4.992705106,2.139170909,4.330155444,0.884455665,3.83787195,3.064856255,3.618891216
AC068282.1,0,0.1667666,0.156683996,0,0.530229993,0,0.133414241,0,0,0,0,0
AC092445.1,0.516613874,0.275115471,0.129241081,0.370403395,0.29157412,0.207450512,0.825352357,0.467794843,0.318498034,0.138204177,0.254693992,0.260637087
AC097459.1,0,0,0,0,0,0,0,0,0.194412535,0,0,0
AC096555.1,0,0,0,0,0,0,0,0,0,0,0,0
AP000331.1,2.725528801,1.959446869,3.221714897,2.286364827,2.249725643,2.462531183,3.135137569,2.22117435,2.142405386,2.132709725,2.116332832,1.856327896
AC009974.2,0,0,0,0,0,0,0,0,0,0,0,0
AC011467.7,0,0,0,0,0,0,0,0,0,0,0,0
AL034548.2,0,0,0,0,0,0,0,0,0,0,0,0
AL035106.1,0,0,0,0,0,0,0,0,0,0,0,0
AC113618.2,0,0,0,0,0,0,0,0,0,0,0,0
AC104066.4,0,0,0,0,1.282978569,0,0,0,0,0,0.373566458,0
AL162253.2,2.524635891,4.789636701,3.434254997,4.072772608,3.74033902,3.4215349,3.529231406,2.428941501,1.459186219,3.419155808,3.967359735,3.224066118
AC002377.1,0,0,0.60111845,0.68911932,0.678076126,0.321627172,0,1.087889813,0.493793055,0,0.197436265,0.303064939
AC034222.2,0,0,0,0,0,0,0,0,0,0,0,0
AC105402.4,0,0.594060017,0.558143521,0,0.314799684,0,0,0,0,0,0.549963683,0
AC024937.3,0,0,0,0,0,0,0,0,0,0,0,0
AC011233.2,0,0,0,0,0,0,0,0,0,0,0,0
AC073140.1,0,0,0,0,0,0,3.451665881,2.445427529,0,0,0,0
AL596330.2,0,0,0,0,0,0,0.217120918,0,0,0,0,0
AC023490.5,0,0,0,0,0,0,0,0,0,0,0,0
AC116317.1,1.32597561,2.022098711,2.442656433,1.711263684,2.296146195,2.323445731,2.195437268,1.146097366,1.11474312,2.0316014,0.891428974,2.189351527
AC011462.5,0.677017975,0.57943354,0.653281622,0.624099108,0.491278295,1.048610902,1.205230442,0.656829708,1.073285732,0.582156541,0.786753602,1.317455852
AL139351.2,0,0.211657233,0,0,0,0,0,0,0,0.212651899,0,0
AC073140.2,0,0,0,0,0,0,0,0,0,0,0,0
AC232271.3,0,0.321274463,0.226387808,0.346039868,0.085123638,0.565265511,0.192766066,0.546281663,0.371935771,0.2420882,0.24785555,0.456550333
AC112172.2,0,0,0,0,0,0,0,0,0,0,0,0
AC124861.2,0,0,0,0,0,0,0,0,0,0,0,0
AC018445.5,0.282371725,0.338339477,0.211922456,0.121473446,0,0,0,0,0,0.113309825,0,0
AC024236.1,0,0,0,0,0,0,0,0,0,0,0,0
AC023787.1,0,0,0,0,0,0,0,0,0,0,0,0
AC108021.1,0,0,0,0,0,0,0,0,0,1.22728319,0,0
AC055839.2,2.071535904,3.516346034,2.137720562,2.67346106,3.507491503,2.495526376,2.316668188,2.813669536,4.310294389,3.532870817,2.425541528,1.959583996
AL158195.1,0.908110947,0.310886836,0,0.167425756,0.823713723,0.312565159,0.621778149,0.352412651,0.719820269,0.156173912,0.095936698,0.147262964
AC025449.2,0.276624172,0.110484242,0.103804434,0.119000907,0.351281723,0.222161382,0.17677606,0.250483713,0,0,0.409132536,0.104669835
AC138207.9,0,0.579234079,0.54421395,0,1.841659426,0,0,0.656603605,0,0,0,1.097501949
AC007666.2,0,0,0,0,0,0,0,0,0,0,0,0
AL162586.2,0,0,0,0,0,0,0,0,0,0,0,0
AC084364.3,0,0.308182234,0.28954973,0,0.653238173,0,0,0.34934679,0,0,0,0.291963659
AL606753.2,0,0,0,0,0,0,0,0,0,0,0,0
AC008281.1,0,0,0,0,0,0,0,0,0,0,0,0
AC011751.1,0.295514835,0.354087629,0.095051347,0.272416024,0.107220214,0.254285123,0.364207042,0.344043314,0.390403047,0.152464987,0.12487777,0.239609436
AC068616.1,0,0,0,0,0,0,0,0,0,0,0,0
AC025475.2,0.840076998,2.348698902,0.945727731,3.252533259,1.066803716,2.698718122,1.878972653,0.380345658,1.812707906,0,0.828326823,2.542965632
AC139887.5,0,0,0,0.626760972,0.205572359,0,0,0.219877057,0.149703255,0,0.239427033,0
AC097499.2,0,0,0,0,0,0,0,0.617292386,0,0,0,0
AC012443.2,2.427010092,1.163223158,1.229507342,1.174584453,2.003320177,2.558287418,1.337716265,1.895483684,2.01997522,2.337379261,1.794797588,1.721885484
AC093838.1,0.696937327,0.417537221,0.392293182,0.539667636,0.619522654,1.175415629,0.400838618,0.662631976,0.580053678,0.838998806,0.515391938,0.553789135
AC005252.4,0,0,0,0,0,0,0,0,0,0,0,0
AL161640.2,0,0,0,0,0,0,0,0,0,0,0,0
AC098817.1,0,0,0,0,0,0,0,0,0,0,0,0
AC097654.1,1.131610568,0.271180499,0,0.292084417,1.149614963,1.635866807,0.216945962,0.61480531,0.627885126,0.817364671,0.167367406,0.256909199
AC092803.2,0,0,0,0,0,0,0,0,0,0,0,0
AUXG01000058.1,0.671504859,0.50816912,0.55701979,1.140294332,1.211782703,2.001073848,0.474294594,1.39211201,1.013186052,0.76583583,1.149984879,1.72510955
AC104335.1,0,0,0,0,0,0,0,0,0,0,0,0
AC064829.1,0,0,0,0,0,0,0,0,0,0,0,0
AC005040.2,0,0,0,0.103505643,0,0,0,0,0,0,0,0
NOTCH2NLC,0.105134098,0.06298615,0.059178047,0.06784143,0.066754266,0.063326181,0.151167849,0.071399344,0.097224461,0.189846445,0.194369222,0.179014215
AP001255.1,0,0,0,0,0,0,0,0,0,0,0,0
AC064836.4,0,0,0.282310987,0,0,0,0,0,0,0,0,0
AP000471.1,0,0,0,0,0,0,0,1.870032817,0,0,0,0
AC079163.2,1.117079659,0.573639204,0.179652446,0.411905411,0.405304593,0.576735996,0.152971556,0.216753804,0.147576788,0,0.590065201,0.543450539
AC093849.3,0,0,0,0,0,0,0,0,0,0,0,0
AC011754.2,0,0,0,0,0,0,0,0,0,0,0,0
SPDYE17,0,0,0,0,0,0,0,0,0,0,0,0
AL133335.1,0,0,0,0,0,0,0,0,0,0,0,0
AC010327.7,1.122340631,2.353391607,2.52697946,1.44845859,0.890779326,1.690068854,1.075843911,2.667739123,1.297378357,1.85778307,2.178702281,1.433276147
AL365229.1,0,0,0,0,0,0,0,0,0,0,0,0
AC087885.1,0,0,0,0,0,0,0,0,0,0,0,0
AC079790.2,0.213748663,0.256114916,0,0.551715011,0.271436866,0,0,0,0,0.257318507,0,0
AC018755.5,0.271630312,0.325469052,0.305791397,0.701115594,0,0.327226097,0.260377117,0,0,0,0,0
ARMCX5-GPRASP2,0.050316328,0,0,0,0,0,0,0,0.04653084,0.060572648,0.148837657,0
AC106821.2,0,0,0,0,0,0,0,0,0,0,0,0
AL034422.1,0.625536176,0.499680772,0.704205579,1.076397215,1.588721792,1.255945748,1.598989985,0.283212097,0.192824905,1.004057962,0.462590091,2.130229284
AC080089.2,0.145150255,0.086959948,0,0.093663246,0,0,0.06956846,0,0.067115025,0.08736861,0,0.082383544
AC018797.3,0,0,0,0,0,0,0,0,0,0,0,0
AC073046.3,0,0,0,0,0,0,0,0,0,0,0,0
AC125437.3,0,0,0,0,0,0,0,0,0,0,0,0
AC130404.2,0,0,0,0,0,0,0,0,0,0,0,0
AC009494.2,0,0,0,0,0,0,0,0,0,0,0,0
AC069209.2,0,0,0,0,0,0,0,0,0,0,0,0
AC016743.1,0,0,0.263710012,0,0,0,0,0,0,0,0,0
AL161945.1,0.629273509,0,0.944550575,0.541414133,0.799106891,0,0,0,0.387953916,0,0.310235924,0
AC097528.1,0,0.372685493,0,0,0,0,0.298150541,0.844931771,1.150543287,0.374436898,0,0
AC096763.1,0,0,0,0,0,0,0,0,0.201814411,0,0,0
AC091889.1,0,0,0,0,0,0,0,0,0,0,0,0
AC084871.3,0.356654912,0.213673016,0,0,0,0.21482653,0,0.484427549,0,0.214677155,0,0
AL137100.3,2.076867173,1.244257285,1.37532973,1.576671432,2.094396942,1.91325498,1.698057465,2.572006858,2.429015077,0.882426756,1.084138934,1.456135415
AC089983.2,0,0,0,0,0,0,0,0,0,0,0,0
AC078820.2,0.099316034,0.238002122,0.335418994,0,0,0.837504417,0.095201534,0.134896285,0,0.239120593,0.073445174,0.338215328
AC092604.1,0.605967083,0,0,1.173063955,0,0,0,0,0,0,0,0
BX322557.2,0,0.468059805,0,0,0,0.941173253,0,0,0,0,0,0.443427422
AL391832.4,0,0,0,0,0,0,0,0,0,0,0,0
AP001453.3,0,0,0,0,0,0,0,0,0,0,0,0
AC007244.1,0,0,0,0,0,0,0,0,0,0,0,0
AC104370.1,0,0,0,0,0,0,0,0,0,0,0,0
AC092661.1,0,0,0.053791818,0,0.060678469,0,0,0.064900765,0,0.057522375,0,0.054240272
AL591074.2,0.438852723,0.525835937,0.247022113,0.566369941,0,0.528674663,0.21033589,1.490182401,0,0,0,0
AC008945.2,0,0.128841884,0.484208736,0,0.273099573,0.259074873,0.206148498,0.292103135,0.198878367,0.388342097,0.397593704,0.122061377
AC093843.2,0,0,0,0,0,0,0,0,0,0,0,0
AC078816.1,0.210860167,0,0.237378607,0,0.2677688,0,0.404249157,0.286401422,0.389992713,0.761523691,0.155933146,0
AC008679.1,0,0,0,0,0,0,0.069121935,0,0.066684248,0,0,0
AC061979.1,0,0,0,0,0,0,0,0,0,0,0,0
AL390066.2,0,0,0,0,0,0.454163469,0,0,0.348637781,0.907695352,0,0
AL009177.1,1.083586971,1.298360339,0.97588983,1.957822018,0.275206823,1.566443447,1.661913202,1.471785087,1.002064611,0.521784751,0.160264623,0.246006417
AL136096.1,0,0,0,0,0,0.502005615,0,0,0,0,0,0.47303311
AC108721.2,0,0,0,0,0,0,0,0,0,0,0.06259884,0
AC108063.2,0.164634081,0,0.185338983,0,0,0.198330472,0,0,0.152248035,0,0.121748506,0.186884124
AL353152.2,0,0.113045012,0,0.121759074,0.239615749,0,0,0,0,0,0,0.10709584
AC021733.4,0.21874279,0.065524727,0.18468943,0.070575694,0,0,0,0.222831013,0.10114297,0,0.080881211,0
AC016383.3,0,0,0,0,0,0,0,0,0,0,0,0
AL590681.1,2.870483222,2.116572326,2.982908537,2.279728064,4.205991064,3.723997628,4.656492651,2.099376464,3.06291447,2.126518986,2.44932725,2.506480473
AL138778.1,0.138699132,0.083095062,0,0.17900087,0,0.167087301,0.066476528,0,0.064132135,0.08348556,0.205138717,0
AL158065.1,0,0,0,0,0,0,0,0,0,0,0,0
AL109809.5,0.952309896,0.708246229,0.99813916,1.017121746,0.708915786,0.870307408,0.881379432,1.38268298,1.002134906,0.830170337,0.825663548,0.5218684
AL133482.1,0,0,0,0,0,0,0,0,0,0,0,0
AC011593.1,0.212455176,0,0,0,0,0,0.203653509,0,0,0,0,0
AC004047.1,0,0,0,0,0,0,0,0,0.415576235,0,0,0
AC099343.4,0.488037781,0.292384883,0,0.314923338,0,0,0.701728772,0.331439352,0.225660423,0.881276765,0.721817379,0
AP005901.5,0,0,0,0,0,0,0,0,0,0,0,0
AC107398.5,0.293792618,0,0,0,0,0,0,0,0,0,0.10863125,0
AL450307.1,0,0,0,0,0,0,0,0,0,0,0,0
AC018445.6,0,0,0,0,0,0,0,0,0,0,0,0
AC006445.3,0,0,0,0,0,0,0,0,0,0,0,0
AL121938.1,0.608461315,0.291624783,0.136996666,0,0.154535547,0,0,0,0.225073784,0,0,0
AC007350.1,0,0,0,0,0,0.174408136,0,0,0,0,0,0
AL662873.1,0,0,0,0,0,0.105867267,0,0,0,0,0,0
AC084724.1,0.202352841,1.212301872,0,1.04460162,0.770896345,0.975077189,0.969848482,0.274846322,0.748516274,0.97439919,0,0.459401032
AC007528.1,0,0,0,0,0,0,0,0,0.757245327,0,0,0
AC004893.3,0,0,0,0,0.118889347,0,0,0.381486695,0,0,0,0
AL139811.3,0,0,0,0,0,0,0,0,0,0,0,0
AC017028.1,0,0.13386436,0,0,0,0,0.321276777,0,0,0,0,0
AC084114.1,0,0,0,0.335937685,0,0,0,0,0,0,0,0
AL160410.1,0,0,0,0,0,0,0,0,0,0,0,0
AC008443.8,0,0,0,0,0,0,0,0,0.366857552,0,0,0
AL034550.3,0,0,0,0.245082327,0.241154863,0.228770645,0.364070235,0.515871122,0.17561538,0.685834724,0.28086944,0.862269956
AL157769.1,0,0,1.09407718,0,0,0,0,0,0,0,0,0
AL360178.1,0,0,0,0,0,0,0,0,0,0.317629421,0,0
AC010359.3,0.092603278,0.554788987,0.416997435,0.119510967,0.235191587,0.111556803,0,0.125778666,0.085636382,0.111479235,0.273924103,0.105118469
AC087175.1,0.465780668,0.558101161,0.524358715,0,0.788652388,0.56111407,0.297656096,1.897943754,0.574317628,0.747631882,0.459265784,0
Z93020.1,0,0,0,0,0,0,0,0,0,0,0,0
AC117469.1,0,0,0,0,0,0,0,0,0,0,0.6477223,0
AC096576.6,0,0.185520948,0,0,0,0,0,0,0,0,0,0
AL135978.2,0,0,0,0,0,0.316512427,0.12592607,0,0,0,0,0
AC108053.1,0,0,0,0.213472769,0,0,0,0,0,0.099563168,0,0
AC093791.2,0,0,0,0.628209293,1.854426563,0.58639824,0,0,0.450147569,0.5859905,1.079911356,1.105110281
AL356218.2,0.372500985,0.446332891,0.838695769,0,0.473034539,0.67311363,0.357068884,0.758925785,0.516714484,0,0.275468105,0.634265881
AC004080.17,0,0,0,0,0,0,0,0,0,0,0,0
AL033381.3,0,0,0,0,0,0,0,0,0,0,0,0
AC124861.3,0,0,0,0,0,0,0,0,0,0,0,0
Z95115.2,0,0,0,0,0,0,0.584012882,0.275839982,0,0,0,0
AL035427.2,0,0.100728824,0.378555289,0.108493494,0.106754876,0.101272608,0.080583639,0.228366773,0.077741738,0,0.062167899,0
AC079052.1,0,0,0,0,0,0,0,0,0,0,0,0
AC108690.1,1.155297846,1.076665904,2.167652913,1.32532637,0.489032965,1.237118042,1.476581017,1.220478456,0.356126801,0.772661149,0.75942578,1.020004668
AL353660.1,0.266729101,0.319596391,0,0.114744148,0.112905363,0,0.170452636,0,0.246662058,0,0,0
AC011388.1,0,0.667728174,0,0,0,0,0,0,0.515347514,0,0,0
AL353637.2,0,0,0,0,0,0,0,0,0,0,0,0
AC004828.2,0,0,0,0,0,0,0,0,0,0,0,0
AL161430.1,0,0,0,0,0,0,0,0,0.432891912,0,0,0
AC009230.1,0,0,0,0,0,0,0,0,0,0,0,0
AC025370.2,0,0.545437601,0,0,0,0,0,0,0,1.096001682,0,0.516733089
AC099487.2,0,0,0,0,0,0,0,0,0,0,0,0
Z99496.2,41.23084306,44.57417216,44.67119539,39.60838791,35.43060022,42.94752232,37.73973755,42.94883316,44.14924133,25.7505958,24.98854486,28.1522575
AL356776.2,0,0.476543472,0.268639172,0.102655554,0.505052453,0.383292874,0.533732532,0.108039279,0.294234095,0.19151318,0.058822699,0.361171698
AP002762.3,0,0,0,0,0,0,0,0,0,0,0,0
AC073210.3,2.992481279,2.902635716,1.764622706,1.839050036,2.895326573,2.9183056,1.639147268,1.548398557,1.713118677,2.230093731,1.264553734,0.647030576
AL359436.1,0.484251281,0,0,0,0,0,0,0,0,0,0,0
AL357127.2,0,0,0,0,0,0,0,0,0,0,0,0
AP002001.3,0,0,0.452343784,0,0,0,0,0,0,0,0,0
AC021613.3,0,0,0,0,0,0,0,0,0,0,0,0
AC114802.1,0,0,0,0,0,0,0,0,0,0,0,0
AC084834.1,0,0,0,0,0,0,0,0,0,0,0,0
AC108471.3,0.217220219,0.260274555,0,0,0,0,0,0,0.602633752,0,0,0.246577197
AC091393.2,0,0,0,0,0,0,0,0,0,0,0,0
AC046129.1,0,0,0,0,0,0,0,0,0,0,0,0
AC104451.2,0,0,0,0,0,0,0,0,0,0,0,0
AC115282.1,0,0,0,0,0,0,0,0,0,0,0,0
AC079384.2,0,0,0,0,0,0,0,0,0,0,0,0
AL355834.2,0.561731486,1.346139999,0.316188305,1.449907048,0.891670106,1.691758923,1.211534724,1.716690126,0.519470294,1.521524335,0.311554426,0.159412158
AC135726.1,0,0,0,0,0,0,0,0,0,0,0,0
AC106742.1,0,0,0,0,0,0,0,0,0,0,0,0
AC096647.1,2.123175162,1.272000539,0.853640132,0.978608969,0.96292668,0.91347674,1.453725371,0.823945345,0.981720318,0.730273259,0.78505435,0.344302717
AL844892.1,0,0,0.480529339,0,0,0,0,0,0,0,0,0
AC107081.4,0,0,0,0,0,0,0,0,0,0,0,0
AC092944.3,0,0,0,0,0,0,0,0,0,0,0,0
AP005717.2,0,0,0,0,0,0,0.778871568,0.735750616,0.250467837,0,0,1.229794855
AC087427.1,0,0,0,0,0,0,0,0,0,0,0.414990911,0
AL512308.1,0.189966684,0,0.106928747,0.122582605,0.120618208,0,0,0.129011395,0,0,0,0
AP000553.9,0.870451683,0,0.653281622,0,0,0,0,0.394097825,0.268321433,0,0,0
AC005052.2,0.140012833,0.167764207,0.472863866,0.180696292,0.711202477,0.168669883,0,0.380345658,0.258958272,0.168552602,0.517704264,1.271482816
AC000072.1,0.58270901,0,0.655992334,0,0,0,0,0,0,0.350743277,0.646378478,0
AL031767.2,0,0,0,0,0,0,0,0,0,0,0,0
AP002813.1,7.076932105,5.299763776,9.46075243,4.566636373,9.548593257,5.861212015,7.207730643,2.403065793,9.407729736,10.64933917,2.94382135,6.527111984
AC064856.1,0.271105929,0,0.610402133,1.399524178,0.688548344,0.326594387,0,0.3682304,0.250709601,0.979101888,0.200485474,0.307745479
AC097450.1,0,0,0,0,0,0,0,0,0,0,0,0
AL449223.1,0,0,0.378668629,0,0,0.405211718,0,0.456870293,0,0,0,0
AC022387.2,0.891637279,0.305247165,0.86037634,1.479496988,1.455787928,1.227580171,1.831496182,0.519029516,0.706762305,0.153340825,0.753570797,0.289183053
AP001999.3,0,0,0,0,0,0,0,0,0,0,0.354139729,0
AL512590.3,0,0,0,0,0,0,0,0,0,0,0,0
AC006041.2,0,0.099331464,0.186651892,0.106988419,0.10527392,0.099867705,0,0.225198757,0,0,0,0.094103989
AC114964.2,0,0,0,0,0,0,0,0,0,0,0,0
AL713852.2,0,0.098574985,0.092615204,0,0,0,0.078860556,0.223483711,0,0.09903823,0.243354365,0.186774643
AL591845.1,4.088041769,2.759614595,2.203854524,3.046647652,3.363413273,4.508582614,4.36022246,3.988483277,3.141528019,4.574762247,4.683748379,3.398701197
AC084864.2,0,0,0,1.164272255,0,0.362261011,0.288254752,0,0,0.362009121,0,0
AL078622.1,0.294717464,0.353132214,0.746509639,0.190176685,0.374258177,0.266278949,0.565015611,0.300225625,0,0.088697933,0.381406258,0.167274038
AC090707.2,0,0,0,0,0,0,0,0,0,0,0,0
AC096645.1,0,0,0,0,0,0,0,0,0,0,0,0
AC019159.2,0,0,0,0,0.347968822,0.330099302,0,0,0,0,0,0
