gene_id,log2FoldChange
ENSG00000162924,1.698644485
ENSG00000162931,2.484358518
NA.827,NA
ENSG00000162961,-1.264016712
ENSG00000162980,-2.248540593
ENSG00000162981,-3.288757524
NA.828,NA
ENSG00000163026,1.89208806
ENSG00000163032,-6.135648743
NA.829,NA
NA.830,NA
ENSG00000163071,-2.607111824
ENSG00000163082,-1.595208636
NA.831,NA
ENSG00000163132,3.953250249
ENSG00000163141,-2.64933895
ENSG00000163170,-1.239335234
ENSG00000163171,1.135231707
ENSG00000163191,-2.578209991
ENSG00000163202,0.826946138
ENSG00000163207,-4.317810043
ENSG00000163209,-2.395550882
ENSG00000163214,-1.199766567
ENSG00000163216,-2.390796129
ENSG00000163218,-3.465453307
ENSG00000163220,-3.826641671
ENSG00000163235,-0.850776279
NA.832,NA
ENSG00000163249,1.96220426
NA.833,NA
ENSG00000163297,1.703921786
ENSG00000163320,1.193877623
NA.834,NA
ENSG00000163328,-2.69242839
ENSG00000163331,-9.967516891
ENSG00000163344,-1.421680876
ENSG00000163346,-1.486694408
ENSG00000163347,-3.380637344
ENSG00000163374,1.261899943
ENSG00000163376,1.478267176
ENSG00000163382,-1.81632358
ENSG00000163395,10.86865985
ENSG00000163399,-0.886062325
ENSG00000163453,-3.629872999
ENSG00000163466,-1.335165167
ENSG00000163468,-0.51460167
ENSG00000163472,-3.139025662
ENSG00000163479,-0.871099307
ENSG00000163499,3.50675583
ENSG00000163507,1.574293736
ENSG00000163510,1.186934266
ENSG00000163516,0.834276732
NA.835,NA
ENSG00000163527,-1.33822737
ENSG00000163545,-2.013859351
ENSG00000163558,0.968068403
ENSG00000163565,-0.46589934
NA.836,NA
NA.837,NA
ENSG00000163577,1.917835879
ENSG00000163584,-0.89438175
NA.838,NA
NA.839,NA
ENSG00000163602,1.950569821
ENSG00000163605,1.071923093
ENSG00000163608,0.960893891
ENSG00000163624,-1.168154206
ENSG00000163629,-1.971529776
ENSG00000163634,-0.979992125
ENSG00000163635,1.205168273
ENSG00000163659,0.763661005
ENSG00000163660,1.584690254
ENSG00000163682,-1.291621439
ENSG00000163683,-2.358759766
ENSG00000163687,-6.346069903
ENSG00000163734,5.067478583
ENSG00000163739,3.538605187
ENSG00000163743,2.120367592
NA.840,NA
ENSG00000163807,-1.443179706
NA.841,NA
NA.842,NA
ENSG00000163817,1.727149436
NA.843,NA
ENSG00000163848,0.894348255
NA.844,NA
ENSG00000163874,2.108113206
ENSG00000163877,1.257579098
ENSG00000163882,0.947639447
NA.845,NA
ENSG00000163898,-2.614288748
ENSG00000163902,-0.511422851
ENSG00000163931,-1.202476848
ENSG00000163932,1.14535971
ENSG00000163935,2.863693355
ENSG00000163945,1.693563974
ENSG00000163950,0.87810556
ENSG00000163960,1.113513969
ENSG00000163964,-1.425592019
ENSG00000163975,3.205877529
ENSG00000163993,-0.932842208
ENSG00000164022,0.910230649
ENSG00000164023,1.94569135
ENSG00000164024,-0.717411579
NA.846,NA
ENSG00000164040,-0.777822618
ENSG00000164051,-1.219029487
ENSG00000164054,-0.700858485
NA.847,NA
ENSG00000164062,-1.667494735
ENSG00000164080,2.165256389
NA.848,NA
ENSG00000164086,-0.543298816
ENSG00000164088,1.819841324
ENSG00000164096,-1.359208132
ENSG00000164105,1.566837245
ENSG00000164111,1.064652285
NA.849,NA
NA.850,NA
NA.851,NA
ENSG00000164163,0.701005393
ENSG00000164164,1.049114069
ENSG00000164181,-0.842136417
ENSG00000164182,-1.725432067
ENSG00000164190,1.109741997
ENSG00000164211,0.635300527
NA.852,NA
ENSG00000164251,-1.41790992
ENSG00000164258,-1.278841624
ENSG00000164284,0.958447608
ENSG00000164300,-1.032703878
ENSG00000164305,1.05470245
ENSG00000164309,3.353603112
ENSG00000164332,-0.631963909
NA.853,NA
ENSG00000164346,-1.367465959
ENSG00000164393,-4.420363453
ENSG00000164402,-0.656448222
ENSG00000164404,5.630862938
ENSG00000164405,-3.200401673
ENSG00000164414,-1.496112185
ENSG00000164430,4.043877593
ENSG00000164442,-1.957983703
ENSG00000164463,1.573303097
ENSG00000164484,1.210718609
NA.854,NA
ENSG00000164520,-4.797827987
ENSG00000164535,0.942072341
ENSG00000164542,1.853774038
ENSG00000164548,0.976698228
ENSG00000164587,-1.938739596
ENSG00000164609,0.798049958
ENSG00000164611,-2.342461132
NA.855,NA
NA.856,NA
ENSG00000164647,-1.794151617
NA.857,NA
ENSG00000164654,-1.025466198
NA.858,NA
NA.859,NA
NA.860,NA
ENSG00000164687,-5.546555916
ENSG00000164713,0.870580293
ENSG00000164733,-0.383440434
NA.861,NA
NA.862,NA
ENSG00000164754,0.61633594
ENSG00000164758,1.714866217
ENSG00000164776,4.180668613
NA.863,NA
ENSG00000164794,3.75950219
NA.864,NA
ENSG00000164818,-1.290488311
ENSG00000164823,1.380165874
ENSG00000164825,-3.094772027
ENSG00000164828,0.801265996
ENSG00000164849,2.449648712
ENSG00000164850,4.842935006
ENSG00000164855,-1.916350663
NA.865,NA
NA.866,NA
ENSG00000164889,1.088043828
ENSG00000164904,-3.481961889
ENSG00000164919,-1.792613916
ENSG00000164924,-0.69072256
ENSG00000164949,5.490982053
ENSG00000164951,1.338914599
NA.867,NA
ENSG00000164970,1.302215035
ENSG00000164978,-1.860044212
ENSG00000165030,1.803271296
NA.868,NA
NA.869,NA
NA.870,NA
ENSG00000165097,-1.242859111
ENSG00000165113,4.4975426
ENSG00000165118,2.112964171
NA.871,NA
NA.872,NA
ENSG00000165233,1.676257802
ENSG00000165240,-1.63051509
ENSG00000165264,-1.763658777
ENSG00000165272,-1.796641483
ENSG00000165283,-0.935025195
ENSG00000165304,-1.59851917
NA.873,NA
ENSG00000165389,-0.787554562
ENSG00000165410,1.217922611
ENSG00000165417,0.847696831
ENSG00000165458,2.999201728
ENSG00000165474,-4.117373175
ENSG00000165480,-4.726603201
NA.874,NA
ENSG00000165494,1.285713152
ENSG00000165502,-0.282002308
NA.875,NA
NA.876,NA
ENSG00000165512,1.363930587
ENSG00000165516,-1.429540004
ENSG00000165521,1.942633747
ENSG00000165527,-0.987391072
NA.877,NA
NA.878,NA
ENSG00000165609,-1.960053668
ENSG00000165626,2.230388632
ENSG00000165629,-1.933645497
ENSG00000165672,-0.899955713
ENSG00000165678,-0.490532333
ENSG00000165684,2.016853011
NA.879,NA
ENSG00000165698,-1.931073801
ENSG00000165699,0.96305031
NA.880,NA
ENSG00000165732,-0.847854021
ENSG00000165782,1.389023239
ENSG00000165794,-4.951946313
ENSG00000165795,-2.021809126
ENSG00000165799,1.837335354
ENSG00000165804,1.10934772
NA.881,NA
ENSG00000165861,0.817538829
NA.882,NA
ENSG00000165886,-1.168329789
NA.883,NA
ENSG00000165915,2.382503755
ENSG00000165916,-1.067196995
NA.884,NA
NA.885,NA
ENSG00000165943,1.082698338
ENSG00000165949,-4.552826481
ENSG00000165953,-2.687359887
ENSG00000166012,1.634880565
ENSG00000166024,1.403194459
ENSG00000166025,-1.371075572
ENSG00000166033,-3.475755604
ENSG00000166068,2.302133929
ENSG00000166073,2.786868112
NA.886,NA
NA.887,NA
ENSG00000166128,1.303759121
ENSG00000166136,-0.82868817
NA.888,NA
ENSG00000166165,-1.620763286
ENSG00000166171,-3.1201988
ENSG00000166173,2.277127071
ENSG00000166188,1.57132456
ENSG00000166197,-1.3825692
NA.889,NA
ENSG00000166225,0.741260282
ENSG00000166226,-0.951809164
ENSG00000166257,3.188702639
NA.890,NA
ENSG00000166272,-1.015523143
NA.891,NA
ENSG00000166295,-1.101533823
ENSG00000166313,2.831698295
NA.892,NA
NA.893,NA
ENSG00000166326,1.433176972
ENSG00000166340,0.687878484
NA.894,NA
ENSG00000166347,-3.941467526
ENSG00000166348,-2.771572613
NA.895,NA
NA.896,NA
ENSG00000166387,-3.294025124
ENSG00000166394,-1.448103992
ENSG00000166396,-3.712091705
NA.897,NA
NA.898,NA
NA.899,NA
ENSG00000166439,2.16792458
ENSG00000166441,-1.866753087
ENSG00000166446,3.113492212
NA.900,NA
ENSG00000166477,-1.100472245
ENSG00000166478,1.079413148
ENSG00000166483,-1.286557803
ENSG00000166508,-1.091952331
NA.901,NA
ENSG00000166532,1.516624107
ENSG00000166535,-3.653700659
NA.902,NA
ENSG00000166557,-1.625204299
ENSG00000166562,-1.34004718
NA.903,NA
ENSG00000166589,-1.578872307
ENSG00000166592,2.195649368
ENSG00000166595,-0.606986474
ENSG00000166598,-1.080957784
NA.904,NA
ENSG00000166681,-3.914359683
NA.905,NA
ENSG00000166710,-2.436091153
ENSG00000166716,0.83304033
NA.906,NA
ENSG00000166747,0.726757824
NA.907,NA
ENSG00000166793,4.067416081
ENSG00000166794,-1.591252766
ENSG00000166813,3.679069839
NA.908,NA
NA.909,NA
ENSG00000166828,-2.232669958
ENSG00000166831,2.697399634
ENSG00000166833,-2.821198596
NA.910,NA
ENSG00000166848,0.587298493
NA.911,NA
ENSG00000166869,-3.385242341
ENSG00000166886,0.845406042
ENSG00000166889,1.20926201
ENSG00000166900,1.024627347
ENSG00000166913,-0.621769018
NA.912,NA
ENSG00000166974,-2.502461765
ENSG00000166986,0.830317552
ENSG00000166987,1.328016451
ENSG00000167004,-1.855031619
NA.913,NA
NA.914,NA
NA.915,NA
ENSG00000167085,-0.651228835
NA.916,NA
NA.917,NA
ENSG00000167107,-1.629021218
ENSG00000167123,-1.474233082
NA.918,NA
ENSG00000167173,0.961842119
ENSG00000167182,1.073301611
ENSG00000167193,0.599240458
NA.919,NA
ENSG00000167232,1.272841761
NA.920,NA
ENSG00000167258,0.911002201
ENSG00000167272,-2.631017934
ENSG00000167280,2.201549967
ENSG00000167283,-1.615239305
ENSG00000167302,1.053818746
ENSG00000167323,-1.060706419
ENSG00000167325,-1.645984704
ENSG00000167378,1.026806247
ENSG00000167460,-1.571442651
ENSG00000167468,-0.55778422
ENSG00000167470,0.883512269
NA.921,NA
NA.922,NA
ENSG00000167513,-2.35889532
ENSG00000167515,-2.060923457
ENSG00000167522,0.92681603
ENSG00000167524,1.342693349
NA.923,NA
ENSG00000167526,-2.102377307
ENSG00000167528,2.417163047
ENSG00000167543,1.919882145
ENSG00000167548,1.2039431
ENSG00000167552,0.788267733
ENSG00000167553,0.520278048
ENSG00000167555,1.606482008
ENSG00000167565,2.255749647
ENSG00000167566,2.090540874
ENSG00000167588,3.655483548
ENSG00000167595,1.066843494
ENSG00000167601,2.457326353
ENSG00000167604,3.352867436
ENSG00000167615,2.722336182
ENSG00000167617,-2.624476811
NA.924,NA
ENSG00000167635,0.505418349
ENSG00000167642,-0.60631922
ENSG00000167644,-2.37169724
ENSG00000167656,-6.004129361
ENSG00000167658,-1.450918315
NA.925,NA
NA.926,NA
ENSG00000167693,-1.063158904
ENSG00000167700,-3.342249865
NA.927,NA
ENSG00000167702,1.376396194
ENSG00000167721,-1.089677488
ENSG00000167723,2.690048302
ENSG00000167741,-3.542465063
ENSG00000167754,-2.825639545
ENSG00000167755,1.087191355
ENSG00000167757,-2.119350456
ENSG00000167759,-2.6597064
ENSG00000167767,-2.12731786
ENSG00000167768,-5.877568125
ENSG00000167769,-4.340162042
NA.928,NA
ENSG00000167772,1.586867813
ENSG00000167785,1.215028469
ENSG00000167792,-1.625533384
ENSG00000167797,-1.306678576
ENSG00000167799,-4.619580194
ENSG00000167815,-2.335406914
NA.929,NA
ENSG00000167861,2.523808504
ENSG00000167862,-0.994421299
ENSG00000167863,-2.351623635
ENSG00000167874,2.89487386
ENSG00000167880,-0.980124371
ENSG00000167900,-4.068695519
ENSG00000167914,-2.505280187
ENSG00000167916,-4.182758059
ENSG00000167930,-1.889682599
NA.930,NA
ENSG00000167965,-1.517085739
ENSG00000167967,1.065728043
NA.931,NA
NA.932,NA
ENSG00000167977,0.915900009
ENSG00000167978,0.998808468
ENSG00000167986,-0.735148906
NA.933,NA
ENSG00000167996,1.363955007
ENSG00000168000,-1.279266651
ENSG00000168002,-1.734479412
ENSG00000168003,1.97148874
ENSG00000168005,3.508515281
ENSG00000168010,-1.365964007
ENSG00000168028,-2.124015519
ENSG00000168032,-1.639915024
ENSG00000168056,1.714907402
NA.934,NA
ENSG00000168061,-1.954837022
ENSG00000168066,0.87015896
ENSG00000168077,-1.692978336
ENSG00000168078,-1.950818524
NA.935,NA
ENSG00000168090,-1.047711086
ENSG00000168092,1.212264012
ENSG00000168118,-1.269304136
NA.936,NA
ENSG00000168137,1.553861686
ENSG00000168140,-1.609665567
ENSG00000168143,-0.542015416
ENSG00000168159,-1.15254022
ENSG00000168175,0.808710125
ENSG00000168209,3.420497782
NA.937,NA
ENSG00000168246,1.327770362
ENSG00000168264,-0.374141356
ENSG00000168268,-1.445277845
ENSG00000168282,0.759549576
ENSG00000168283,1.497055709
ENSG00000168291,-0.869090453
ENSG00000168297,1.197684457
ENSG00000168298,7.660198194
NA.938,NA
ENSG00000168385,-0.561984919
ENSG00000168386,-2.589443978
ENSG00000168389,1.17349236
ENSG00000168393,-1.524110712
ENSG00000168394,-0.82873204
ENSG00000168439,1.113327522
ENSG00000168447,-3.408094776
ENSG00000168453,-2.156762975
ENSG00000168476,-1.405445782
NA.939,NA
ENSG00000168487,1.189053628
ENSG00000168488,1.488557546
ENSG00000168490,-1.773612269
ENSG00000168496,-1.330166662
ENSG00000168497,-3.467240758
ENSG00000168528,-1.463675442
ENSG00000168538,-1.024405644
ENSG00000168556,0.864977104
ENSG00000168575,-1.498896037
NA.940,NA
NA.941,NA
NA.942,NA
ENSG00000168653,-2.052049577
NA.943,NA
ENSG00000168701,-0.906717228
ENSG00000168710,0.806313763
ENSG00000168758,2.162361253
NA.944,NA
ENSG00000168781,1.030445562
ENSG00000168785,-2.181767008
ENSG00000168795,0.766004067
NA.945,NA
ENSG00000168813,1.534160706
ENSG00000168824,-2.575899403
ENSG00000168876,1.567506522
ENSG00000168884,1.057177094
ENSG00000168906,1.833907221
ENSG00000168907,-4.441003382
ENSG00000168917,3.205025095
ENSG00000168918,-4.10224957
ENSG00000168936,-1.448688117
ENSG00000168938,-1.324025491
NA.946,NA
NA.947,NA
NA.948,NA
ENSG00000168994,0.777124507
NA.949,NA
ENSG00000169016,1.718077543
ENSG00000169018,-0.65572571
ENSG00000169019,-0.960354183
ENSG00000169020,-2.257180391
ENSG00000169032,0.740712727
ENSG00000169035,-2.262026213
ENSG00000169045,1.308564526
ENSG00000169047,-1.121899237
NA.950,NA
ENSG00000169100,-1.712472728
NA.951,NA
NA.952,NA
ENSG00000169155,2.56238788
NA.953,NA
ENSG00000169174,-2.388317069
ENSG00000169180,1.206209863
ENSG00000169184,-1.6765374
ENSG00000169188,-2.148185819
ENSG00000169189,-1.265922312
ENSG00000169221,0.765033018
ENSG00000169230,-0.886542004
NA.954,NA
ENSG00000169241,-1.469620595
NA.955,NA
ENSG00000169246,2.352730409
NA.956,NA
NA.957,NA
ENSG00000169252,-2.845069307
NA.958,NA
NA.959,NA
ENSG00000169299,-3.269790096
NA.960,NA
ENSG00000169410,1.185751214
ENSG00000169429,7.03261641
NA.961,NA
ENSG00000169469,-4.143269832
ENSG00000169474,-4.246544738
ENSG00000169499,1.298801602
ENSG00000169504,0.617792565
NA.962,NA
ENSG00000169550,-4.270817074
ENSG00000169564,-0.565894298
ENSG00000169567,-0.993626742
ENSG00000169583,-4.395970669
ENSG00000169599,-0.947635322
NA.963,NA
ENSG00000169607,-4.392047476
ENSG00000169612,0.897101182
NA.964,NA
NA.965,NA
ENSG00000169635,1.838701498
ENSG00000169679,-2.28040653
NA.966,NA
ENSG00000169689,-1.541915865
ENSG00000169692,1.684830051
ENSG00000169710,-0.95644523
ENSG00000169714,-0.311730512
ENSG00000169715,-2.340707108
ENSG00000169727,-1.02675662
ENSG00000169738,-2.211710368
NA.967,NA
ENSG00000169764,-1.136149652
ENSG00000169813,-0.614344799
NA.968,NA
ENSG00000169826,1.572438247
ENSG00000169851,-1.80538351
ENSG00000169855,-1.505322395
ENSG00000169871,1.14757533
NA.969,NA
NA.970,NA
NA.971,NA
NA.972,NA
ENSG00000169896,3.77901787
NA.973,NA
ENSG00000169905,1.540752782
ENSG00000169908,1.526645612
ENSG00000169914,2.567904148
NA.974,NA
ENSG00000169926,1.238143053
ENSG00000169951,2.739281151
ENSG00000169976,-1.831484211
ENSG00000169991,-3.125880388
ENSG00000169992,2.779249038
ENSG00000170004,1.038768943
ENSG00000170006,-3.417319179
ENSG00000170017,-0.841573615
ENSG00000170027,0.460396371
ENSG00000170037,2.049969989
ENSG00000170043,-1.504873131
NA.975,NA
NA.976,NA
ENSG00000170100,1.771428092
NA.977,NA
NA.978,NA
NA.979,NA
ENSG00000170175,1.564707534
NA.980,NA
NA.981,NA
NA.982,NA
ENSG00000170248,-0.50623203
ENSG00000170260,1.151628707
ENSG00000170265,1.113319467
ENSG00000170266,-1.25388549
ENSG00000170271,-3.043354897
ENSG00000170275,-1.551334872
ENSG00000170296,-0.872085725
NA.983,NA
ENSG00000170310,-1.431104836
ENSG00000170312,-2.600177008
ENSG00000170315,1.921384943
ENSG00000170322,1.504091001
ENSG00000170340,0.630120222
ENSG00000170345,3.580974505
ENSG00000170348,-2.111435238
NA.984,NA
NA.985,NA
ENSG00000170385,-1.854810717
NA.986,NA
ENSG00000170412,2.867230903
NA.987,NA
ENSG00000170421,2.767720339
ENSG00000170423,-2.69130807
ENSG00000170426,-3.131599678
ENSG00000170454,-5.5715956
NA.988,NA
ENSG00000170465,-6.022073689
ENSG00000170473,-1.127643733
NA.989,NA
ENSG00000170477,-4.458252913
NA.990,NA
NA.991,NA
ENSG00000170502,-1.396138395
ENSG00000170515,-2.068870337
ENSG00000170522,-1.81562505
ENSG00000170525,3.269889736
ENSG00000170537,2.076826842
ENSG00000170540,0.968244668
ENSG00000170545,-1.469682234
NA.992,NA
ENSG00000170571,-1.386500118
ENSG00000170633,1.211244319
NA.993,NA
ENSG00000170689,4.580939797
ENSG00000170734,-1.928305271
ENSG00000170779,-0.998185232
ENSG00000170786,-2.320962617
ENSG00000170802,1.347756418
NA.994,NA
ENSG00000170852,1.308760817
ENSG00000170855,-1.347833009
ENSG00000170871,1.868637023
ENSG00000170873,-2.52207706
ENSG00000170876,0.597114051
ENSG00000170889,-2.128140234
ENSG00000170899,-3.593574376
ENSG00000170906,-2.162956041
NA.995,NA
NA.996,NA
ENSG00000170919,3.275920668
ENSG00000170921,1.120534173
ENSG00000170949,1.338489131
NA.997,NA
NA.998,NA
NA.999,NA
NA.1000,NA
NA.1001,NA
ENSG00000171159,-2.199109437
ENSG00000171163,1.02262962
ENSG00000171169,1.374333682
NA.1002,NA
ENSG00000171206,1.193482753
ENSG00000171219,1.344976019
ENSG00000171223,1.68301421
ENSG00000171224,3.161351783
ENSG00000171241,-2.814046264
ENSG00000171314,-0.99334053
ENSG00000171316,1.021629009
NA.1003,NA
ENSG00000171346,-2.668777092
NA.1004,NA
ENSG00000171401,-3.776814897
ENSG00000171403,-2.829013809
ENSG00000171443,-1.510726155
ENSG00000171456,1.730085896
ENSG00000171462,2.288340458
ENSG00000171476,-2.95331277
ENSG00000171490,-0.678106603
ENSG00000171497,0.945803022
ENSG00000171517,-1.244700878
ENSG00000171530,-0.575664184
NA.1005,NA
ENSG00000171552,-0.920816818
NA.1006,NA
ENSG00000171606,2.29253055
ENSG00000171608,2.276619015
ENSG00000171617,1.381408849
ENSG00000171700,1.180476593
ENSG00000171786,4.096944357
NA.1007,NA
NA.1008,NA
ENSG00000171813,0.87702011
NA.1009,NA
ENSG00000171823,2.097591291
NA.1010,NA
ENSG00000171848,-2.568059954
NA.1011,NA
ENSG00000171858,-2.575296712
ENSG00000171863,-1.808583466
ENSG00000171865,0.804586203
ENSG00000171867,-0.957022185
ENSG00000171903,6.39428232
NA.1012,NA
NA.1013,NA
NA.1014,NA
NA.1015,NA
ENSG00000171954,-3.251201822
ENSG00000171960,-1.616234202
NA.1016,NA
ENSG00000171988,1.996872113
ENSG00000171992,1.246254702
NA.1017,NA
ENSG00000172037,2.696632379
ENSG00000172053,-1.849626581
ENSG00000172086,-1.075849267
ENSG00000172137,-3.105072641
NA.1018,NA
NA.1019,NA
NA.1020,NA
ENSG00000172172,-1.740929652
ENSG00000172183,1.176704015
NA.1021,NA
ENSG00000172201,-2.318190195
NA.1022,NA
ENSG00000172216,0.889232557
ENSG00000172239,0.722595202
NA.1023,NA
NA.1024,NA
ENSG00000172269,-1.004675908
ENSG00000172270,-1.583648447
ENSG00000172296,-4.450363348
ENSG00000172336,-1.611191598
NA.1025,NA
ENSG00000172340,-2.080749166
ENSG00000172345,-2.241951097
NA.1026,NA
ENSG00000172361,2.44613379
NA.1027,NA
ENSG00000172380,-1.296175029
NA.1028,NA
NA.1029,NA
NA.1030,NA
ENSG00000172428,-1.686234511
ENSG00000172432,2.057508925
NA.1031,NA
ENSG00000172500,-1.839109925
NA.1032,NA
ENSG00000172530,1.353654378
ENSG00000172534,0.943389415
ENSG00000172548,-3.089416926
NA.1033,NA
ENSG00000172586,-1.21808046
ENSG00000172590,-1.126807231
ENSG00000172594,-2.443466876
ENSG00000172638,2.849385783
ENSG00000172661,0.918152846
NA.1034,NA
ENSG00000172732,1.084181337
ENSG00000172757,-1.951852282
ENSG00000172766,2.020283808
NA.1035,NA
ENSG00000172809,-1.948310117
NA.1036,NA
ENSG00000172818,-1.769348052
ENSG00000172819,-0.794431238
ENSG00000172824,-1.988867003
ENSG00000172831,-2.424206712
ENSG00000172867,-5.939503688
ENSG00000172888,2.335335939
ENSG00000172893,-1.074682472
ENSG00000172901,4.440067699
NA.1037,NA
NA.1038,NA
ENSG00000172939,0.671080743
NA.1039,NA
ENSG00000172943,1.304573467
NA.1040,NA
ENSG00000172977,0.652460683
NA.1041,NA
ENSG00000172992,-1.059499143
ENSG00000173039,1.052867554
ENSG00000173040,2.567532266
ENSG00000173064,1.421473484
NA.1042,NA
ENSG00000173083,-1.202283221
ENSG00000173085,-1.288355611
NA.1043,NA
ENSG00000173110,9.244098362
ENSG00000173113,-1.550596337
ENSG00000173120,0.585961177
ENSG00000173141,-1.605087767
ENSG00000173145,1.152246068
ENSG00000173156,-2.048620199
ENSG00000173163,-1.05381083
ENSG00000173166,1.560282628
ENSG00000173193,1.845640822
ENSG00000173207,-1.063841437
NA.1044,NA
ENSG00000173239,-3.095063596
NA.1045,NA
ENSG00000173264,0.870374802
ENSG00000173267,-3.044216091
ENSG00000173327,1.469992671
ENSG00000173334,1.828772126
ENSG00000173338,-3.887727308
ENSG00000173409,-1.038202384
ENSG00000173418,-1.290048911
ENSG00000173432,-4.070431121
ENSG00000173465,-1.05680042
ENSG00000173517,1.548175044
ENSG00000173530,3.872870229
ENSG00000173542,1.586284195
ENSG00000173545,0.92164479
ENSG00000173559,1.258106483
NA.1046,NA
ENSG00000173575,1.192552567
NA.1047,NA
ENSG00000173621,3.880424597
NA.1048,NA
ENSG00000173653,1.321493574
ENSG00000173660,-2.053615373
ENSG00000173692,-0.635148241
ENSG00000173726,-1.172664115
ENSG00000173744,0.962156219
ENSG00000173801,-2.474777917
ENSG00000173812,0.421593185
ENSG00000173846,1.176796238
ENSG00000173848,-0.83559252
ENSG00000173889,1.390295197
ENSG00000173894,-4.236736397
ENSG00000173898,-0.652558874
ENSG00000173915,-1.285872855
ENSG00000173917,1.17038667
NA.1049,NA
ENSG00000173933,1.391875641
NA.1050,NA
ENSG00000174010,1.73136555
ENSG00000174106,0.828125448
NA.1051,NA
ENSG00000174132,-2.527860793
ENSG00000174145,-2.295628531
NA.1052,NA
ENSG00000174233,1.488804281
ENSG00000174292,1.068708238
ENSG00000174306,-1.441465967
ENSG00000174307,-1.40325923
NA.1053,NA
ENSG00000174332,-2.065154303
ENSG00000174371,-4.482640167
ENSG00000174405,0.680701992
NA.1054,NA
ENSG00000174437,0.552038826
ENSG00000174444,-2.352589028
NA.1055,NA
ENSG00000174547,-1.381028276
ENSG00000174564,-2.428152397
ENSG00000174567,1.8370928
ENSG00000174574,1.017877538
ENSG00000174579,1.396224195
NA.1056,NA
NA.1057,NA
ENSG00000174652,1.330338868
NA.1058,NA
NA.1059,NA
ENSG00000174684,-2.132408642
ENSG00000174695,-0.793454188
ENSG00000174705,-1.127992024
ENSG00000174718,1.653390748
NA.1060,NA
ENSG00000174744,-1.449310664
ENSG00000174748,-1.805096544
NA.1061,NA
ENSG00000174780,-0.802315082
NA.1062,NA
ENSG00000174791,-3.265961511
NA.1063,NA
NA.1064,NA
NA.1065,NA
NA.1066,NA
NA.1067,NA
ENSG00000174839,1.371974756
ENSG00000174840,0.916065617
ENSG00000174851,-1.15308663
ENSG00000174886,-1.064419922
NA.1068,NA
ENSG00000174903,-1.374840759
ENSG00000174917,-2.873862262
ENSG00000174943,1.529762459
NA.1069,NA
ENSG00000174950,-1.727475579
ENSG00000174996,1.454832767
ENSG00000175029,1.25571814
ENSG00000175040,-2.752700343
ENSG00000175061,-1.711595989
ENSG00000175063,-1.563087107
NA.1070,NA
ENSG00000175073,1.186314895
ENSG00000175104,0.857832507
ENSG00000175105,1.259950248
ENSG00000175106,2.733756982
ENSG00000175121,-3.911242573
NA.1071,NA
NA.1072,NA
ENSG00000175183,1.309464045
ENSG00000175197,2.598083163
NA.1073,NA
ENSG00000175220,-1.065058041
ENSG00000175265,2.041149829
ENSG00000175287,-2.295264452
ENSG00000175348,-0.890344899
ENSG00000175352,2.496210441
NA.1074,NA
ENSG00000175376,0.684784845
ENSG00000175390,-1.565192289
ENSG00000175416,-1.865844
NA.1075,NA
ENSG00000175470,2.628882474
ENSG00000175505,4.49876134
NA.1076,NA
NA.1077,NA
NA.1078,NA
NA.1079,NA
ENSG00000175550,-0.311284024
ENSG00000175573,0.869109776
ENSG00000175592,2.454768174
ENSG00000175600,-2.24190293
ENSG00000175602,-1.95519294
ENSG00000175634,-0.991167256
ENSG00000175643,-2.078296667
ENSG00000175662,-1.524092373
NA.1080,NA
ENSG00000175756,-1.47492936
ENSG00000175768,-1.562541862
NA.1081,NA
ENSG00000175792,-2.293938891
ENSG00000175793,-0.970071086
ENSG00000175832,0.758010157
ENSG00000175854,-1.430414684
ENSG00000175906,-2.025659091
NA.1082,NA
NA.1083,NA
ENSG00000176018,1.197748133
ENSG00000176076,3.204651328
ENSG00000176087,-1.266412476
ENSG00000176105,1.091290885
ENSG00000176153,-5.474663098
ENSG00000176155,1.645248793
ENSG00000176170,4.511499599
ENSG00000176171,1.675952671
ENSG00000176194,-3.780188558
NA.1084,NA
NA.1085,NA
ENSG00000176261,-1.224379697
NA.1086,NA
ENSG00000176340,-1.391522264
NA.1087,NA
ENSG00000176386,1.914962864
ENSG00000176390,0.779495786
ENSG00000176393,-1.923298161
ENSG00000176401,2.23367179
NA.1088,NA
ENSG00000176407,0.972851018
ENSG00000176428,3.731980977
ENSG00000176438,4.638731754
ENSG00000176444,0.900751203
NA.1089,NA
NA.1090,NA
ENSG00000176593,2.764373472
ENSG00000176597,0.897675403
ENSG00000176623,-1.686553295
ENSG00000176624,0.802340197
ENSG00000176658,-1.262594678
NA.1091,NA
NA.1092,NA
NA.1093,NA
NA.1094,NA
NA.1095,NA
NA.1096,NA
ENSG00000176840,3.87439257
ENSG00000176853,0.633685224
ENSG00000176871,0.703263593
ENSG00000176890,-3.302288382
ENSG00000176903,2.135063051
NA.1097,NA
ENSG00000176915,2.115604261
ENSG00000176920,1.691169165
NA.1098,NA
ENSG00000176953,0.834490912
ENSG00000176973,-2.065784604
ENSG00000176994,1.050648086
ENSG00000177000,2.223394007
ENSG00000177030,1.220831697
ENSG00000177096,1.36773852
ENSG00000177098,-2.590201924
ENSG00000177106,0.657643251
ENSG00000177125,1.961605706
ENSG00000177156,-2.388356403
ENSG00000177169,1.493458996
NA.1099,NA
NA.1100,NA
NA.1101,NA
