"","GSM6765254","GSM6765268","GSM6765281","GSM6765294","GSM6765307","GSM6765321","GSM6765335","GSM6765349","GSM6765363","GSM6765379","GSM6765393","GSM6765408"
"TIMP3",1.21226747317181,0.372971961506208,1.17605682559395,0.311120568033619,-0.536748520676189,0.587992658242186,-1.26845818627108,-1.83560701468591,-1.26916570974751,0.117626409145227,0.435866913316261,0.69607662237142
"AP1B1",0.991361618137569,0.683774435682673,0.831607059944428,0.415236232232774,0.562540258553384,0.684624122831917,-1.72779118728309,-1.29207253607412,-1.72923341792977,0.103406447208218,-0.0179471855611608,0.494494152257179
"MCM5",1.71096426196384,1.41058582716801,1.68080692320408,-0.51801752866182,-0.520594972889302,-0.518779255501827,-0.931075054325019,-0.514263329884562,-0.721929376548631,-0.853150022196936,0.0354058251059975,-0.259953297433826
"SYNGR1",1.25047700105441,1.61086891318529,1.9030650853964,-0.474573439589934,-0.812538060950994,-0.475397112020346,-0.694728102576602,-0.470513939689572,-0.921391779159228,-0.526203909304779,0.123855728063215,-0.512920384407859
"ACO2",0.433755486536666,0.457161216535735,0.50947332862865,0.408001031993434,-0.0195856038347068,0.591791240944095,-1.7009279347164,-1.47841753538661,-1.6513559126008,0.898823638245182,0.707594774057717,0.843686269597044
"CDKN3",1.78045128484565,1.26319118671103,1.22226728598532,-0.103188778134593,-0.368165216728019,-1.15009088873476,-0.973964059013771,-0.62348307171998,-0.798101482850157,-0.666788889748998,0.827516151916834,-0.409643522528551
"DAAM1",1.32489247984208,1.62019682255271,1.37171790955123,-0.148684991528552,-0.246272911193475,0.0236439362669711,-1.18876573984604,-1.13465186816926,-1.3669005343351,-0.013021071507002,0.0465397907540605,-0.288693822387628
"HIF1A",1.62956642090738,1.67658507063351,1.53227637286706,-0.413820329578748,-0.0748996645430921,-0.478354057613349,-0.789151033166256,-0.889589613309682,-0.883555326209212,-0.500264509586799,-0.467198399435151,-0.341594930965657
"PSME2",-0.360882897694766,-0.187963004222665,-0.346731448709982,0.906662733740666,0.925985174359036,0.808276047454112,-1.43925990525598,-1.37760949527222,-1.41843489071573,0.739425896199708,0.474486182949528,1.27604560716829
"MYBL2",1.11546781566534,1.1331133797642,1.44530011130387,0.889626960277667,-0.538935662803145,-0.180220865928997,-1.12343464984764,-1.3638304065359,-1.24350022830167,-0.287710795232276,-0.42565027450935,0.5797746161479
"TM9SF4",1.14987564061084,1.10716137079597,1.1744435776537,-0.0114242397831365,-0.0915464242328951,-0.218876564474022,-1.58516661596661,-1.45307960175161,-1.31182145118349,0.700992927139086,0.400650340747372,0.138791040444795
"IDH3B",0.779188305009453,0.891399618955992,0.779439589418799,0.45625411128522,-0.188220761272751,0.493845599755546,-1.50788146077764,-1.57009719037779,-1.56581427479969,0.0973442233159384,0.213066065161536,1.1214761743254
"GDPD3",0.413583864648511,-0.36113084752491,0.771032715890534,-0.185362671231606,-0.195968043528692,-0.0334466761950535,-1.17980482748641,-1.23712085929979,-1.59853927530106,1.48150271917345,1.28536258986663,0.839891310988403
"MT4",-0.10731394094363,0.489057255903444,0.464016699258129,-0.987584155098919,0.447752193716902,1.0277721916551,-0.987584155098919,-0.987584155098919,-0.987584155098919,0.609321679537161,2.00731469636749,-0.987584155098919
"COTL1",1.51363755912135,1.45811701125524,1.55354780703162,-0.227678493980328,-0.234949514259582,-0.00104668327057622,-1.31584912173077,-1.01083363876969,-1.00829075462111,-0.362375171806165,0.0354453161449436,-0.399724315114923
"QPRT",1.51826636972368,1.74109371502078,1.4921879025872,-0.74568892358234,-0.545490517228281,0.0605561487229779,-0.947558957739451,-0.947558957739451,-0.676068002971458,-0.388399567063327,-0.184890515669319,-0.376448694061024
"VPS35L",-0.164674237296188,-0.438014849803116,-0.324392392774962,1.05604266366653,1.04335984798506,1.46949490273397,-1.35128301798576,-1.26009888984501,-1.44540370912606,0.43541889195565,0.754537021158639,0.225013769331233
"CTSH",1.58807645309949,1.19277464984705,1.5576254743849,-0.483014816114154,-0.88877430007599,-0.484003715185813,-1.01925980869727,-0.749156547210977,-1.01946380346136,-0.545002229660086,0.617119108103154,0.233079534971051
"CEMIP",0.722135393466589,0.92469702408549,1.25289286668597,-0.601876173871179,-0.422924617103906,-0.786284710228059,-1.1489509119909,-1.15019383117667,-1.27262852594188,1.1915317166517,1.08046669664936,0.211135072773497
"TGM5",1.27903092547116,1.29501660170375,1.74026035770387,-0.699554525668768,-0.219745663177376,-0.700146533186486,-0.857788807570992,-1.18336972292225,-1.18336972292225,0.156748992694345,0.187526845307347,0.185391252567648
"NUCB1",1.34434456006938,1.24162235832816,1.55360470973426,0.233442071625501,-0.339994267478791,-0.213896176889763,-1.47491988598899,-1.09666696396894,-1.2576040690588,0.13745197211904,-0.195865585137569,0.0684812766465011
"OLFM2",0.340116466293059,0.749706329279007,1.06461270854004,-0.174212477320594,0.340389427326288,-0.102340589968727,-1.90095172688872,-0.89136070808925,-1.546150075725,0.0183770834375491,1.16114099441636,0.940672568699993
"CNFN",0.508697303398934,0.306837294619107,0.406945945073578,-0.209880601649276,-0.250309431730045,-0.302346211718037,-1.31499150299222,-1.24598139798094,-1.43147447782864,1.47714635514429,1.60141896123827,0.453937764424983
"TMEM205",-0.62340830758358,-0.46553265577339,-0.666342347513641,1.53475507746861,1.2595300767095,1.21838852499968,-1.1909040788074,-1.13685419390034,-1.11363212477842,0.249053762299539,0.274712900750137,0.660233366129315
"WDR83OS",1.39478670636801,1.29790285796493,1.49775070388533,0.516206616838692,0.349507069365605,-0.249159136454709,-1.20361707756299,-0.77635812809579,-1.36483557902669,-0.627282406998074,-0.517051402495196,-0.317850223789112
"DLX5",0.966314774828688,1.5161406466663,1.7761147176544,-0.0160632370258381,-0.540699977737509,-0.225804923127271,-1.18993606860462,-0.633673819953219,-1.19030351459533,-0.0476640412619821,0.480867991816567,-0.895292548660191
"GSDME",1.42500512195099,1.60319235789969,1.38194989361977,-0.720395817167812,0.304224727947724,0.164920256065619,-0.752102180670695,-1.35453596701664,-1.05234179303354,-0.321033313989669,-0.407542216429246,-0.271341069176194
"CHCHD2",1.52413048133391,1.31767161256641,1.31074812171017,-0.562346065935304,-0.368577731907006,-0.24113738633309,-1.12760492768373,-1.21896653703597,-1.23751207444888,-0.236641581429709,0.334469720791659,0.505766368371539
"PSMA2",1.79067904930941,1.4920072680448,1.26185286083491,-0.0428437978595371,-0.000419598735248994,-0.683848377169828,-0.87835230926623,-1.31246098025884,-0.915430350528622,-0.287926026971041,-0.234883527659927,-0.188374209739838
"MAP3K8",0.947780177098936,0.616350219576145,0.738997617766306,-0.489312527751294,1.73356228841136,0.540947860055794,-0.87730025642061,-1.3446149640868,-1.34189671197391,-0.634689622219948,0.707462816890818,-0.597286897346789
"DKK1",0.876604517069159,0.793545722938621,1.14678240865311,0.326186083540993,0.117652936508888,0.821270938466085,-1.26189641043581,-1.59901857994694,-1.66485385280405,-0.409843411751349,0.287553416322706,0.566016231438591
"KRT23",1.20381459870155,0.885041805394816,1.19271960853151,0.279762051919131,0.0809020240482687,0.0399164471278992,-1.50565426409534,-1.44402281393176,-1.48217604598267,0.491146881593406,0.595565732518248,-0.337016025825065
"RUNDC3A",1.33326144736596,1.07588113256432,1.29808493485987,-0.359040195655365,-0.636974049435902,-0.0890756925104721,-1.44309895492432,-1.26231725528794,-1.07730481506524,0.521293562323721,-0.192522536706357,0.831812422471725
"MTMR4",1.07814534327367,2.05137925589723,1.41133504549979,-0.655087565289937,-0.110192569349756,-0.657580468311854,-1.07212874036356,-0.953346496573592,-0.824258709471812,-0.127332912846339,-0.0684222652227112,-0.0725099172411247
"DHX40",0.424306738572691,0.826132170456955,0.201721679472221,1.66197368629589,0.350743357360479,-0.00976283635898005,-1.22547890073188,-1.35564590363821,-1.84995683026619,0.622054046348325,0.179410776213253,0.17450201627544
"BLMH",0.951869085940009,1.30819011022677,1.08230057147058,-0.00511285885438079,-0.0145963947588222,-0.00791558248252337,-1.46988118577021,-1.30805682465018,-1.4705006418925,0.196851172514294,1.02673690808534,-0.289884359828386
"HDAC5",1.13882028197645,0.940876789492077,0.87489150520649,0.628640268504297,0.250138902061071,0.770160448656424,-1.52488799891389,-1.48068367939124,-1.57507169403546,-0.0504866030146795,0.0161114188920449,0.011490360566416
"INPP4B",1.53191738811005,1.55075010458948,1.50123703004964,-0.554774875899492,-0.355423887021661,-0.555771224092057,-0.958071156377586,-1.0959784304785,-0.958379453483398,0.134577027949564,0.169109762646536,-0.409192285992573
"GAB1",1.80071363294731,1.66058409921947,1.26995302763446,-0.210769107920692,-0.379966395416629,-0.536403359560404,-0.95478633550758,-0.850269897386459,-0.955684981336599,-0.509130863922511,-0.0128449385464428,-0.321394880203924
"NCAPG",1.56553146477514,1.86547150762738,0.704960477278807,0.416183610864895,-0.412301727507978,-0.135208659380027,-0.863804199803989,-1.04950046426296,-1.23395490420762,-0.726097652567831,0.324607979760094,-0.455887432575905
"CRYAB",-0.506403435036809,-0.504182593470853,-0.494731588653243,1.504688940665,1.66939584882842,1.71116738683461,-0.804555210607484,-0.822215382194431,-0.794891746631684,-0.359154824892624,-0.330119043139896,-0.268998351701004
"COMMD9",1.62946976944482,1.44090620614589,0.974027941520854,-0.686880808431692,0.126395599651728,-0.893116303410808,-1.02249013858449,-1.16245264395786,-1.02300817192803,0.750329477954967,0.0315381823761251,-0.164719110781511
"CD81",0.890493225055691,0.741769348580552,0.876409454513596,0.0399119381503004,0.0937295826715207,0.174829158767208,-1.81683444899109,-1.44847261772814,-1.46590297387702,0.8445736283717,0.62053208280994,0.44896162167574
"FOXM1",1.76611994190824,1.45205299757457,1.40682020069328,-0.238995441225331,-0.243037792168066,-0.565234949311727,-0.996319430413126,-0.997054174515543,-0.996483723688978,-0.614361924751821,0.0142048329752869,0.0122894629232158
"COPZ1",1.84408805079868,1.36501777771049,1.26082180503364,0.105168008177756,-0.500961583808277,-0.593494425153674,-1.04935128964669,-1.07748880709524,-1.05067297413318,0.065072774469904,-0.400988872158834,0.0327895358054291
