"","deseq_results_IIa_0.05$padj"
"6698",NA
"6699",0.543074251266717
"6700",0.158159533719884
"6701",0.0186364240069957
"6702",6.07466623275937e-06
"6703",0.610718450391089
"6704",0.276116677275025
"6705",0.0718343137234499
"6706",0.000882338642826066
"6707",7.81654820540456e-09
"6708",0.483321441667917
"6709",NA
"6710",5.95912540801919e-27
"6711",0.675585692280736
"6712",NA
"6713",0.605230451749867
"6714",0.00821750272865492
"6715",NA
"6716",NA
"6717",4.35729494007856e-80
"6718",0.648149079309078
"6719",NA
"6720",0.985388171269951
"6721",0.00017621550231365
"6722",NA
"6723",0.209580865710187
"6724",NA
"6725",6.99769105774685e-07
"6726",0.934343379675121
"6727",0.59498682797905
"6728",0.203889141462801
"6729",0.650517818959193
"6730",0.010895195124854
"6731",1.26272021873218e-09
"6732",0.156878101492538
"6733",0.331997325798185
"6734",0.59795673710884
"6735",4.78979626663533e-25
"6736",0.768426910318959
"6737",3.24770710144769e-06
"6738",0.113556741504404
"6739",0.0100319518083887
"6740",0.705301563576157
"6741",0.0596793363734527
"6742",NA
"6743",NA
"6744",0.0509255290003779
"6745",0.802074964306992
"6746",0.00282181808346711
"6747",0.925309099086622
"6748",0.391861912743569
"6749",0.182040400720992
"6750",0.844234763853449
"6751",0.856588914438993
"6752",0.591983129973109
"6753",0.0002400244459233
"6754",0.975373736578158
"6755",0.000106154147410071
"6756",0.25783725842184
"6757",0.345885956886883
"6758",0.000122005035430882
"6759",8.96466235441709e-10
"6760",0.377478654892568
"6761",NA
"6762",0.0441098950601183
"6763",0.00602016485276784
"6764",1.2788191951478e-41
"6765",NA
"6766",0.134366128206318
"6767",0.711848339019452
"6768",3.00704443319649e-05
"6769",0.0828590761217031
"6770",4.88985789723155e-07
"6771",2.83142442437531e-08
"6772",0.00496993309947866
"6773",NA
"6774",0.00169653968106242
"6775",0.000550654260903289
"6776",NA
"6777",0.000142155705167312
"6778",0.946697243970186
"6779",0.0932939484821229
"6780",0.358229924416705
"6781",3.37759034445234e-12
"6782",0.228994298831707
"6783",0.00108187451962877
"6784",0.285227543330105
"6785",NA
"6786",0.78332095057198
"6787",NA
"6788",0.127232599193649
"6789",0.851705681085467
"6790",0.876256843035427
"6791",0.000436187443143182
"6792",0.290020238844553
"6793",0.00150889864628058
"6794",0.168154848696894
"6795",0.0466782135428799
"6796",NA
"6797",2.37642246371023e-06
"6798",2.19827559502993e-27
"6799",0.419231140451035
"6800",0.00508043811796906
"6801",0.000286729504032551
"6802",NA
"6803",3.59022596177984e-08
"6804",0.00194060846055788
"6805",0.664925877047572
"6806",0.00422424155395274
"6807",0.121563139639693
"6808",0.162530119312968
"6809",0.468638926843871
"6810",0.710553588289134
"6811",0.387844512369045
"6812",0.15535683097935
"6813",1.73103583106758e-05
"6814",3.30365536285687e-07
"6815",NA
"6816",0.0182581090135724
"6817",0.942871589480679
"6818",0.2419955808721
"6819",0.909780742508828
"6820",0.776542264679168
"6821",6.9779031165906e-06
"6822",0.393065077423247
"6823",0.224902093231831
"6824",0.0508156591258029
"6825",0.114411478602099
"6826",1.86744005818311e-32
"6827",0.500426495826131
"6828",0.731333532433095
"6829",0.953379008258208
"6830",0.843734787962211
"6831",0.312312309636476
"6832",0.24030688258776
"6833",0.148299542374261
"6834",5.32095055254195e-06
"6835",0.00028950016855394
"6836",6.69317197239729e-15
"6837",0.542984307908871
"6838",4.96704708282099e-07
"6839",5.64489565757043e-06
"6840",0.396431736158772
"6841",0.0292469913048911
"6842",0.186705308606057
"6843",0.983752536134941
"6844",0.9435029346191
"6845",4.24653358120059e-10
"6846",NA
"6847",0.0143758287041079
"6848",0.186612585389574
"6849",0.134717974458486
"6850",2.80946180755708e-07
"6851",9.17853438993153e-14
"6852",0.0677553228762581
"6853",0.000248513263089265
"6854",4.11987154499837e-10
"6855",0.296416272554187
"6856",NA
"6857",0.241186305703705
"6858",0.0438782162577196
"6859",4.44134504124297e-05
"6860",0.393065077423247
"6861",NA
"6862",NA
"6863",NA
"6864",0.0261341670999853
"6865",1.04325589219731e-14
"6866",NA
"6867",0.767297792399286
"6868",NA
"6869",7.58982232088137e-09
"6870",NA
"6871",NA
"6872",NA
"6873",0.000452594662204215
"6874",0.33897077582192
"6875",0.203543172089533
"6876",0.864661270339944
"6877",0.4198096199793
"6878",0.195442048447651
"6879",0.00243435150877108
"6880",0.013815218197262
"6881",0.0393179342517486
"6882",NA
"6883",0.465753306042806
"6884",0.00179367949702317
"6885",0.00026788019122623
"6886",0.455044542296748
"6887",0.354225566115915
"6888",0.000386969596811582
"6889",3.04255217506134e-08
"6890",0.000180594955714674
"6891",0.0628672914564791
"6892",0.0701622990239695
"6893",0.737347685614021
"6894",0.0511626918266956
"6895",0.98026203477135
"6896",0.252251325371905
"6897",0.412817780077446
"6898",2.66162502481174e-18
"6899",0.000126490758383274
"6900",0.282976715306065
"6901",0.866535146676939
"6902",0.00586868508970272
"6903",NA
"6904",2.95371868565128e-12
"6905",0.289603510091908
"6906",0.500195529340814
"6907",0.00504004617599452
"6908",0.260687235479829
"6909",0.00102451823139902
"6910",0.851705681085467
"6911",0.0225737922648623
"6912",0.120675395076776
"6913",0.852679705680982
"6914",4.16779731403705e-25
"6915",0.160860446042856
"6916",0.754440445253459
"6917",0.0490785895775832
"6918",0.541684130567924
"6919",1.53221270665773e-06
"6920",0.005103942322404
"6921",0.561927011315408
"6922",0.111862270562082
"6923",0.229482007984141
"6924",0.356799261287231
"6925",NA
"6926",0.568976212535738
"6927",0.0205449513282664
"6928",NA
"6929",NA
"6930",0.164079927523432
"6931",2.94524884920928e-15
"6932",8.68662884264331e-08
"6933",NA
"6934",0.830149508134603
"6935",0.44026505598392
"6936",0.923433850501523
"6937",NA
"6938",0.129063481275483
"6939",0.0133846402880162
"6940",0.191346736325288
"6941",0.620820888298533
"6942",0.00128435198303602
"6943",2.42482109311443e-18
"6944",0.921324673242581
"6945",0.0284266908420265
"6946",4.53177785749817e-106
"6947",0.00835301177860781
"6948",0.138562404955709
"6949",0.161080402541146
"6950",2.32273656197875e-33
"6951",0.000872718474765549
"6952",0.384588590549554
"6953",NA
"6954",NA
"6955",0.244753572313455
"6956",0.659288136278555
"6957",0.227570034064667
"6958",0.000101376493817114
"6959",0.133214382033524
"6960",0.420539424124333
"6961",0.721054403741526
"6962",0.000268658291174632
"6963",5.01807258602318e-22
"6964",8.93593546135844e-10
"6965",1.33816421954285e-23
"6966",NA
"6967",4.24274725694314e-37
"6968",0.000400102151289474
"6969",9.87448689657237e-07
"6970",1.53656491042691e-17
"6971",6.86359088388642e-07
"6972",0.264060182571005
"6973",0.0120012407337401
"6974",0.0399775473368924
"6975",1
"6976",0.364212244486529
"6977",0.209419445909948
"6978",0.265535650321988
"6979",0.487869055121138
"6980",0.000735446009184853
"6981",0.413182103399619
"6982",0.0958092332032357
"6983",NA
"6984",0.0266205607875074
"6985",0.00722149690140417
"6986",0.571401735832091
"6987",8.14469494181632e-14
"6988",NA
"6989",0.948254689070152
"6990",0.0513226483147874
"6991",0.199408307616837
"6992",0.0544552553753109
"6993",0.00246324833806127
"6994",9.71286798498786e-24
"6995",0.0148158179776702
"6996",0.874792648452619
"6997",0.00457083199114802
"6998",0.0861604172085543
"6999",0.561536189867213
"7000",4.48246807052219e-06
"7001",0.463313344977377
"7002",0.296042284262166
"7003",0.189191047600614
"7004",0.182113322185123
"7005",0.617777418813314
"7006",0.0054341291569393
"7007",1.78496219602953e-07
"7008",0.927200164542931
"7009",2.49520856442646e-05
"7010",0.115208316341466
"7011",9.37826636424272e-21
"7012",0.00861204654312581
"7013",0.980210863218408
"7014",0.0620789137220622
"7015",0.995715480205054
"7016",0.854375930575477
"7017",1.36061084342345e-18
"7018",NA
"7019",NA
"7020",0.106944350873819
"7021",0.573451845493369
"7022",0.000455947916961027
"7023",0.467172162996348
"7024",0.261709893959355
"7025",0.31814829523852
"7026",0.987036959830928
"7027",0.967722630011665
"7028",2.96946140459653e-05
"7029",2.52451752989322e-09
"7030",0.0164870752472821
"7031",0.010821904754656
"7032",0.0154721899568157
"7033",NA
"7034",0.0270515176827463
"7035",0.000653458131207789
"7036",0.0226887427477658
"7037",0.0106478207824411
"7038",0.930173727911502
"7039",0.164580109397004
"7040",0.000170058996946013
"7041",5.85748280309192e-49
"7042",0.502453293372134
"7043",0.383868836015609
"7044",0.00138807992938927
"7045",0.333359827929345
"7046",0.745085411038064
"7047",0.00953973483835199
"7048",0.769251350592586
"7049",1.51210599000799e-08
"7050",0.289796424905073
"7051",0.147502063038299
"7052",0.00118630827765282
"7053",NA
"7054",0.0383449907334607
"7055",0.198707853914589
"7056",NA
"7057",0.0465257391956864
"7058",0.00511470140044062
"7059",0.458647534435228
"7060",0.153562827955502
"7061",0.72341133356677
"7062",0.42473957244416
"7063",0.847641326737084
"7064",0.000678219073576603
"7065",0.000193014660960501
"7066",0.181340377089614
"7067",0.945447766154893
"7068",0.0820416598684921
"7069",NA
"7070",2.68587996003009e-09
"7071",0.257488162180203
"7072",3.93589410912911e-05
"7073",0.0047377587335151
"7074",0.0937268307867999
"7075",0.772804447907812
"7076",1.35744368144072e-06
"7077",0.382976188074063
"7078",0.0807869340043544
"7079",0.425500633808378
"7080",0.00579925082134499
"7081",0.148455772166692
"7082",0.927351325441138
"7083",0.846143771862829
"7084",0.680741729316877
"7085",0.0187911918685415
"7086",0.78201451685112
"7087",0.0985810018509847
"7088",0.169586459236521
"7089",0.482710993362745
"7090",0.789984723454047
"7091",NA
"7092",0.743297853752859
"7093",0.78013126986761
"7094",1.15242273548699e-11
"7095",0.752509348967594
"7096",1.42663858282833e-14
"7097",1.20879337384843e-07
"7098",NA
"7099",0.878044782139623
"7100",NA
"7101",0.00882612133871079
"7102",0.758860233919862
"7103",0.019325632061103
"7104",NA
"7105",6.70535586843382e-07
"7106",0.599013658092498
"7107",NA
"7108",0.000129517864913979
"7109",0.197190214711337
"7110",0.177120386979573
"7111",NA
"7112",0.385931281708573
"7113",0.173677413907526
"7114",0.359265202281026
"7115",0.0108882567778133
"7116",0.0367726593472052
"7117",0.0531528961729983
"7118",0.127232599193649
"7119",0.00830483289893206
"7120",0.0328895782147754
"7121",0.556221181010697
"7122",0.164570542891928
"7123",0.00342706641439753
"7124",4.50537513486562e-21
"7125",0.504344299432021
"7126",0.0235482622870544
"7127",0.211928412978845
"7128",3.29327125904206e-11
"7129",0.037939049115823
"7130",NA
"7131",2.29891512930178e-70
"7132",NA
"7133",0.441248743135146
"7134",0.101497993433654
"7135",4.06203628842458e-30
"7136",0.0286285397987746
"7137",0.997080269130145
"7138",NA
"7139",0.388827338541073
"7140",0.701190016627158
"7141",0.610851490027896
"7142",0.00231597875318685
"7143",0.926703708217252
"7144",0.147652845210392
"7145",0.00103162119096289
"7146",0.186734002552085
"7147",0.402115863813868
"7148",0.0456610165093071
"7149",0.186848576382681
"7150",7.55794584021011e-12
"7151",0.454090217976038
"7152",0.221767195403789
"7153",0.942173479828321
"7154",0.696093473990456
"7155",0.513214673217406
"7156",0.380065292687268
"7157",9.46150325398348e-16
"7158",0.0493491003237334
"7159",9.55413212496287e-25
"7160",0.728350021135795
"7161",0.544175533602777
"7162",0.436799777661269
"7163",NA
"7164",7.92199564082971e-26
"7165",0.661360222349391
"7166",0.00360922230171646
"7167",0.604094226084892
"7168",NA
"7169",NA
"7170",0.00158160026756205
"7171",1.34441917324764e-06
"7172",0.234922611915367
"7173",0.282469435115913
"7174",NA
"7175",0.00281283943216696
"7176",2.72724594931665e-09
"7177",0.434809697133201
"7178",0.0817809302852353
"7179",0.0294860716034314
"7180",0.681222040039554
"7181",9.69780773493217e-08
"7182",0.111322902951129
"7183",0.0239735437854427
"7184",0.914263180615113
"7185",1.36123455837649e-12
"7186",0.0245994112411163
"7187",0.403627343786171
"7188",0.394836137195513
"7189",2.30114838685672e-18
"7190",0.997657162019967
"7191",0.144340763836638
"7192",1.59584140881451e-19
"7193",0.000516920023275231
"7194",0.730552782606432
"7195",0.91283540811694
"7196",NA
"7197",0.0986444211723429
"7198",0.0258223977736492
"7199",0.541875117275715
"7200",0.00209000881844291
"7201",8.10990252076982e-17
"7202",0.00535728305271284
"7203",0.228628687591777
"7204",0.373136762194243
"7205",0.804871732581264
"7206",0.0764855091759692
"7207",3.3449503802414e-12
"7208",0.33588042889456
"7209",0.642957690121615
"7210",0.264294705108917
"7211",NA
"7212",NA
"7213",0.00109976955980007
"7214",5.24543340090149e-14
"7215",NA
"7216",NA
"7217",0.836522914436688
"7218",NA
"7219",NA
"7220",0.0106229596857295
"7221",0.0919876628072626
"7222",0.157017331178066
"7223",0.154842801065063
"7224",0.581821544805327
"7225",0.158769675071632
"7226",0.263212689246651
"7227",0.00379019892190976
"7228",NA
"7229",0.0102983815233588
"7230",1.3317747968669e-09
"7231",0.0422326001747742
"7232",NA
"7233",0.371867006380418
"7234",0.268086189120247
"7235",0.685999604573666
"7236",0.197066364120304
"7237",0.835413908582927
"7238",NA
"7239",0.850569729159941
"7240",0.00187153668042759
"7241",5.76669327011302e-161
"7242",NA
"7243",0.654171261882233
"7244",0.00128942754572856
"7245",4.77367849899354e-07
"7246",0.187738105801725
"7247",0.726263409828653
"7248",0.188715430827753
"7249",0.584036285334653
"7250",0.00587470883529198
"7251",0.413182103399619
"7252",NA
"7253",0.277928887217689
"7254",0.199763321014261
"7255",0.866535146676939
"7256",0.118330626708903
"7257",0.530519620008649
"7258",0.0807685473581651
"7259",0.0111297670289099
"7260",NA
"7261",0.629622096657727
"7262",0.00105091133695119
"7263",0.851705681085467
"7264",0.344528980436649
"7265",0.275931217147948
"7266",0.528723972735278
"7267",0.663750084146091
"7268",0.0268333722035661
"7269",0.0219478662930955
"7270",3.8943393875982e-17
"7271",NA
"7272",0.079885093567185
"7273",0.117153438635248
"7274",NA
"7275",NA
"7276",3.29858936713813e-06
"7277",NA
"7278",0.219196269763296
"7279",0.223072977007588
"7280",9.1721758356058e-26
"7281",0.680733941228245
"7282",0.00022610486022887
"7283",0.810300345597945
"7284",2.64765936440637e-06
"7285",NA
"7286",0.224781808068227
"7287",0.33905876288779
"7288",NA
"7289",0.0016273634655933
"7290",0.602143892502688
"7291",0.0107687595002234
"7292",0.0787437802651285
"7293",0.878657305567081
"7294",0.0289919632277602
"7295",0.00203165490090318
"7296",0.0589078526204806
"7297",0.951104102505428
"7298",0.24051818376257
"7299",0.427765286267063
"7300",0.660557455627392
"7301",NA
"7302",NA
"7303",0.0140654423004802
"7304",NA
"7305",0.474308460519605
"7306",0.76977895352821
"7307",0.113752770563919
"7308",NA
"7309",0.381659293886245
"7310",0.00159866538100007
"7311",NA
"7312",0.652814950767784
"7313",0.0307146198360806
"7314",1.15378512326469e-08
"7315",1.05087393930429e-09
"7316",0.101925380714404
"7317",4.6110815836308e-10
"7318",0.652095967970224
"7319",0.452062197735387
"7320",0.317528953942629
"7321",0.0118959400894392
"7322",NA
"7323",NA
"7324",0.0930477942411227
"7325",0.380065292687268
"7326",NA
"7327",0.0146019647482914
"7328",NA
"7329",0.946831006140321
"7330",0.999877589112468
"7331",0.10364047653836
"7332",NA
"7333",0.36338018168864
"7334",0.434783067139958
"7335",3.72050180823204e-07
"7336",NA
"7337",0.00166066263554675
"7338",3.53383017819198e-81
"7339",NA
"7340",NA
"7341",0.151130218163132
"7342",0.665677579287918
"7343",NA
"7344",NA
"7345",1.24813776054296e-06
"7346",0.0571664066315616
"7347",0.790945410249841
"7348",0.245130099985991
"7349",0.941351929069658
"7350",0.908507126257308
"7351",0.010008735994439
"7352",NA
"7353",0.122586608943035
"7354",NA
"7355",0.02305105790796
"7356",0.66982424442406
"7357",2.43256734655291e-08
"7358",0.833753705974399
"7359",2.54452921179318e-11
"7360",0.146069636073452
"7361",0.0140010507568067
"7362",NA
"7363",0.908074680677833
"7364",0.647819863673891
"7365",0.731333532433095
"7366",1.93588386438407e-12
"7367",0.334832834620012
"7368",0.309450338117957
"7369",0.000878811754869585
"7370",NA
"7371",0.876464926120387
"7372",NA
"7373",0.974696080039075
"7374",0.926113004391548
"7375",1.75349552257337e-10
"7376",4.85284309396617e-06
"7377",0.00427893368506483
"7378",0.335308349873908
"7379",1.22564354550467e-14
"7380",1.26136573925382e-07
"7381",0.76156418712419
"7382",0.516517121281739
"7383",NA
"7384",0.0172975395521707
"7385",0.131338395415687
"7386",NA
"7387",7.59717537271939e-14
"7388",0.0899116964180193
"7389",0.0361793805937899
"7390",5.1128651619303e-12
"7391",1.13757891467009e-07
"7392",0.398885772879606
"7393",0.053316966825698
"7394",9.89817798623913e-11
"7395",0.0861688868179801
"7396",0.339870077041437
"7397",0.118768518673595
"7398",1.39713087003161e-59
"7399",0.855761524434707
"7400",0.00282645114195049
"7401",0.010430555154215
"7402",0.327528501644911
"7403",0.132174462169065
"7404",NA
"7405",3.47016410104256e-07
"7406",NA
"7407",0.118692671594089
"7408",0.076850137622861
"7409",0.0442650767299422
"7410",3.93136143116436e-208
"7411",NA
"7412",0.508680945933242
"7413",0.598983322464864
"7414",0.118170985372731
"7415",0.600397667334631
"7416",0.0787437802651285
"7417",0.0153926364817869
"7418",0.00278907482746761
"7419",0.729215405990169
"7420",NA
"7421",0.95470717477663
"7422",0.957336985002511
"7423",NA
"7424",0.495518783988582
"7425",0.0375529030781405
"7426",0.653089781296818
"7427",0.144424078919326
"7428",0.240438900551968
"7429",0.846707201311672
"7430",0.742042201948114
"7431",NA
"7432",NA
"7433",0.214071696884325
"7434",0.611795887878672
"7435",0.0171745379724637
"7436",0.00123847047198276
"7437",0.0543062471120626
"7438",0.359403203075719
"7439",NA
"7440",NA
"7441",0.161562303423641
"7442",2.76605068210906e-15
"7443",0.499020874100023
"7444",0.295722137041149
"7445",0.453336314603281
"7446",0.00741026169110489
"7447",NA
"7448",0.567956737024317
"7449",0.158579401179957
"7450",0.648331710874349
"7451",0.859637582825431
"7452",NA
"7453",2.53913119193918e-12
"7454",0.00734900790769616
"7455",3.68693780001937e-11
"7456",0.383248200014309
"7457",NA
"7458",3.20366177426106e-05
"7459",0.779212074084045
"7460",NA
"7461",0.00181530696452322
"7462",2.97182182068356e-10
"7463",0.225959588864278
"7464",1.1251586971623e-14
"7465",NA
"7466",0.000598307908866606
"7467",0.333359827929345
"7468",0.0626027264323063
"7469",0.842867587937673
"7470",0.980210863218408
"7471",0.0139347593046552
"7472",NA
"7473",0.00020036617458059
"7474",0.2587944670951
"7475",0.240929512113819
"7476",0.0247290229977547
"7477",0.166750857745222
"7478",0.333041917559675
"7479",0.0172640256052622
"7480",0.0911108091480626
"7481",0.00536754297316647
"7482",1.70898848952011e-27
"7483",NA
"7484",1.30868827815819e-05
"7485",0.814486550111759
"7486",NA
"7487",NA
"7488",0.509420479926267
"7489",0.000189369298347548
"7490",1.0998714952203e-08
"7491",0.163177607077231
"7492",0.107387813752346
"7493",0.313176913421636
"7494",0.194726993022116
"7495",3.07331054038424e-22
"7496",NA
"7497",0.301944538748138
"7498",NA
"7499",0.0826173282550204
"7500",NA
"7501",NA
"7502",0.984975271907912
"7503",0.064441592954924
"7504",0.76632875707319
"7505",0.0175125770416018
"7506",0.228579571752106
"7507",0.678383212347904
"7508",0.851215416294097
"7509",3.08046736778571e-05
"7510",0.482684701934547
"7511",NA
"7512",0.152112406040343
"7513",1.01203931878744e-11
"7514",NA
"7515",0.0316195170653113
"7516",0.630143519899884
"7517",0.00282644654467122
"7518",9.80343861181998e-07
"7519",0.735680268138564
"7520",0.648331710874349
"7521",0.748497816933144
"7522",NA
"7523",NA
"7524",0.0484470499723235
"7525",0.0267004652193178
"7526",NA
"7527",0.802509061081286
"7528",0.600397667334631
"7529",0.748497816933144
"7530",2.00498863788183e-06
"7531",0.669679375910245
"7532",1.88167238015073e-05
"7533",0.2587944670951
"7534",0.653429286140516
"7535",0.0798747683356708
"7536",0.00198246441116114
"7537",0.291614559162115
"7538",0.00256490997846629
"7539",0.29913053891957
"7540",3.90343468152992e-06
"7541",2.8339902930272e-08
"7542",NA
"7543",1.11469175252772e-06
"7544",0.251643784341146
"7545",0.331066720599948
"7546",0.499976899745357
"7547",0.449960071370858
"7548",0.945566443627572
"7549",NA
"7550",NA
"7551",0.369163185832958
"7552",4.44104884432564e-06
"7553",5.01901660806749e-16
"7554",0.341501700745101
"7555",1.73584568815141e-09
"7556",0.19243589353968
"7557",NA
"7558",0.326532412686989
"7559",0.967831039199019
"7560",0.817730540569126
"7561",2.66710619605333e-73
"7562",0.0586170216150799
"7563",0.0732057384924805
"7564",0.33905876288779
"7565",0.348741788218551
"7566",0.440174652617056
"7567",0.000764474803800366
"7568",0.247496632477478
"7569",0.00182065107197771
"7570",0.83443455299353
"7571",NA
"7572",NA
"7573",0.567590089216846
"7574",0.181268083101006
"7575",0.904237200307943
"7576",0.332844702057629
"7577",NA
"7578",0.354031036873688
"7579",2.84777069075655e-05
"7580",0.897683586518479
"7581",0.000654837208517177
"7582",0.162624483571556
"7583",5.71004057623286e-13
"7584",0.60628635164855
"7585",0.323055731387979
"7586",0.576662061461216
"7587",4.28442053986333e-14
"7588",0.561927011315408
"7589",0.92336035400375
"7590",0.042898596568392
"7591",0.655611348049163
"7592",0.0659226249037002
"7593",1.66299654533867e-11
"7594",0.429004806985894
"7595",0.312542796798499
"7596",0.394910130310184
"7597",1.85769378750386e-20
"7598",NA
"7599",0.499567392058572
"7600",0.0300481679620208
"7601",0.265148405659005
"7602",0.852892006324626
"7603",0.770096821266466
"7604",0.342294417474036
"7605",0.0278988834780245
"7606",3.2603666618858e-41
"7607",0.0416588013703179
"7608",0.00333039886520191
"7609",0.127285324247197
"7610",0.0235817009641225
"7611",NA
"7612",0.0276033772003803
"7613",0.92034637264533
"7614",NA
"7615",2.85425415903343e-08
"7616",0.158471496660409
"7617",0.138455776244437
"7618",0.406267745525664
"7619",0.0456579230564315
"7620",0.0402654579001987
"7621",NA
"7622",0.952320803714516
"7623",0.00379019892190976
"7624",NA
"7625",0.240281909684703
"7626",0.0885069905174935
"7627",NA
"7628",0.000405037208651534
"7629",0.457266925729413
"7630",0.732404585406281
"7631",0.318290497380583
"7632",0.871902372344617
"7633",1.72583577629733e-16
"7634",NA
"7635",0.00489328924887873
"7636",0.42179644362369
"7637",0.032212752800524
"7638",0.0122537440759325
"7639",0.828710277098067
"7640",0.106944350873819
"7641",1.53946604750269e-06
"7642",NA
"7643",0.00436190846845946
"7644",0.520425930738415
"7645",3.76443572422e-10
"7646",0.418381767687579
"7647",0.0145773232285506
"7648",5.88968661993936e-13
"7649",0.177924716168493
"7650",0.383523205335947
"7651",NA
"7652",0.230171763283213
"7653",0.000107091100358747
"7654",NA
"7655",0.953599706375352
"7656",NA
"7657",0.363252289290472
"7658",0.557603607907831
"7659",0.00107152959927492
"7660",NA
"7661",0.176451386091171
"7662",0.419385298049238
"7663",0.00147234912892404
"7664",0.00060489109879085
"7665",0.275934163808483
"7666",0.575462426974344
"7667",2.50533159994518e-09
"7668",0.507538944756863
"7669",0.101139256875486
"7670",7.16536110383612e-20
"7671",0.760106926430443
"7672",0.866870794972405
"7673",0.597838249441774
"7674",0.99764175315683
"7675",0.45630697700062
"7676",NA
"7677",0.00899106405217608
"7678",NA
"7679",0.00686563981892654
"7680",0.0576792150618845
"7681",6.48002555677191e-05
"7682",0.000499342989380566
"7683",0.25076677931469
"7684",0.000256990965293934
"7685",8.20759597665489e-08
"7686",NA
"7687",0.0001347888137476
"7688",0.114091726188007
"7689",0.0571246512682071
"7690",NA
"7691",2.35285848266171e-15
"7692",0.00194060846055788
"7693",0.00774182372632664
"7694",0.000506916978346609
"7695",7.62368023166281e-05
"7696",0.00509051167963078
"7697",0.385532968595574
"7698",7.47515659883966e-09
"7699",0.0203656217119584
"7700",0.318774336071517
"7701",2.14752403751585e-09
"7702",0.0318634838516109
"7703",0.856768479804408
"7704",0.0289619653890321
"7705",0.000310996628871117
"7706",0.444616033582245
"7707",NA
"7708",0.25256628558975
"7709",0.304127795219579
"7710",0.261237553990426
"7711",0.541204957985703
"7712",0.270804063434634
"7713",0.00187391582727781
"7714",1.87817723901156e-66
"7715",0.813641620500032
"7716",1.02795697506846e-26
"7717",0.113014696300302
"7718",0.713877652279501
"7719",0.122959762662267
"7720",0.773389940109991
"7721",0.187452720372779
"7722",NA
"7723",0.161323673559843
"7724",0.144924475784125
"7725",1.11903936013153e-130
"7726",4.58431395298048e-12
"7727",0.0327553001739275
"7728",0.0991839852748183
"7729",0.0653848267447266
"7730",0.004723393500965
"7731",0.848228569515677
"7732",0.000972230470713361
"7733",1.56126805958184e-10
"7734",0.156439458730076
"7735",0.0115169973623494
"7736",0.879690212955908
"7737",NA
"7738",0.841689206726711
"7739",2.95716695948163e-11
"7740",0.106291291786925
"7741",0.408178540692229
"7742",0.715882606263481
"7743",0.505696532922418
"7744",NA
"7745",0.141680271576657
"7746",0.154528685100697
"7747",1.29293972774469e-07
"7748",0.212281570032767
"7749",0.415919995428825
"7750",NA
"7751",0.0920914257615861
"7752",NA
"7753",0.00106599158792368
"7754",0.298920282697139
"7755",0.195442048447651
"7756",0.957852256418236
"7757",1
"7758",NA
"7759",4.84041838689347e-05
"7760",0.0578399255948553
"7761",NA
"7762",0.0054307168274941
"7763",0.335104413221246
"7764",NA
"7765",0.00120866391473899
"7766",0.0523029566196839
"7767",0.448399118792079
"7768",0.968815085506871
"7769",0.01033463265571
"7770",0.721724127897533
"7771",2.7885886653247e-05
"7772",0.0830860423119575
"7773",4.38621363469153e-05
"7774",0.524927584402445
"7775",0.112635291365752
"7776",0.00951563266260719
"7777",NA
"7778",0.580282052041883
"7779",2.35682267705991e-05
"7780",0.850569729159941
"7781",NA
"7782",0.584028336836978
"7783",0.73555448960696
"7784",0.707697483868146
"7785",0.919354879156674
"7786",1.98391856536098e-06
"7787",0.00781553648091535
"7788",0.00649268655935
"7789",9.66752114563939e-05
"7790",0.0883667995953894
"7791",0.83757828792825
"7792",NA
"7793",0.191610689682577
"7794",0.483428648637796
"7795",0.0146048388685585
"7796",0.378696487444648
"7797",4.5976374514239e-05
"7798",0.730782716180326
"7799",0.0570235277364259
"7800",0.0571718404260071
"7801",0.456784473474192
"7802",0.095461946830764
"7803",0.550875330636409
"7804",0.208753342167373
"7805",0.400896854890352
"7806",NA
"7807",0.198443495313867
"7808",NA
"7809",0.0161373677715564
"7810",NA
"7811",0.358779725386872
"7812",6.40576033764245e-08
"7813",0.000971802658989274
"7814",5.29402610271599e-09
"7815",0.946207876715049
"7816",0.740417150579768
"7817",0.251238278499084
"7818",0.00698128287802494
"7819",0.954773206025337
"7820",6.92654519411942e-14
"7821",0.0485802322966694
"7822",0.379025782940815
"7823",0.17232582310055
"7824",0.0237599408674523
"7825",0.323406350365589
"7826",NA
"7827",0.840281178619267
"7828",0.950321377678747
"7829",0.969643612823723
"7830",0.000461852593155057
"7831",0.468923609823719
"7832",0.0581375221678508
"7833",0.505143213879077
"7834",NA
"7835",0.335484843101555
"7836",0.978474552547371
"7837",0.893976970333161
"7838",0.327146953237118
"7839",0.0124075452573535
"7840",0.0238659729753831
"7841",0.772107659717575
"7842",NA
"7843",2.12817214370249e-154
"7844",0.404173095876252
"7845",1.99190157494443e-89
"7846",0.125709144094928
"7847",0.00704668882600184
"7848",2.84777069075655e-05
"7849",NA
"7850",0.990926179991485
"7851",3.87190839321166e-10
"7852",NA
"7853",0.000662630727873113
"7854",NA
"7855",NA
"7856",NA
"7857",0.00716551541229748
"7858",0.000283791268564122
"7859",0.00026788019122623
"7860",0.154528685100697
"7861",NA
"7862",NA
"7863",0.136619835644511
"7864",3.12094411379357e-51
"7865",0.000207333634422736
"7866",0.0958968557477191
"7867",0.186046632733602
"7868",0.862173337312154
"7869",9.8019457868705e-71
"7870",0.0937704112845575
