ID,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000107372,110.1497758,1.923796098,0.216616811,1.67E-19,3.30E-18
ENSG00000107438,123.8620761,-2.244013078,0.20443973,8.30E-29,2.59E-27
ENSG00000107443,32.014846,0.877013943,0.385209949,0.014854581,0.037772843
ENSG00000107485,62.34990989,-1.635179366,0.298920218,1.29E-08,1.07E-07
ENSG00000107521,74.25440544,1.277692095,0.257567009,3.06E-07,2.16E-06
ENSG00000107537,6.808501935,-1.74500853,0.923275639,0.010865545,0.02884103
ENSG00000107581,344.9385641,0.375842443,0.111738219,0.000713347,0.002691876
ENSG00000107625,51.87459616,-1.016962163,0.293675166,0.00028951,0.001196895
ENSG00000107643,20.97658217,1.380413246,0.495342346,0.001916837,0.006452146
ENSG00000107745,56.81602484,0.72303681,0.278237514,0.006817371,0.019334097
ENSG00000107798,20.08461908,-2.250888983,0.497710863,1.03E-06,6.68E-06
ENSG00000107819,71.25351419,1.477156699,0.271695962,1.93E-08,1.57E-07
ENSG00000107833,91.91465024,-1.422294389,0.256323785,1.03E-08,8.63E-08
ENSG00000107854,115.1206776,0.883706079,0.194041785,3.40E-06,2.05E-05
ENSG00000107862,163.3429972,2.111021618,0.190339179,3.01E-29,9.56E-28
ENSG00000107863,91.83329973,1.756159828,0.274982018,5.16E-11,5.48E-10
ENSG00000107874,34.70456817,-2.051023192,0.430544392,3.66E-07,2.55E-06
ENSG00000107897,17.30769734,-1.243094355,0.511073157,0.005832514,0.01690939
ENSG00000107902,4.10025239,-2.788876274,1.483402381,0.004979971,0.014801552
ENSG00000107929,81.27638112,1.954726009,0.265252012,4.39E-14,6.01E-13
ENSG00000107937,120.5647536,0.849797713,0.192511285,6.74E-06,3.88E-05
ENSG00000107957,33.67847108,-1.653247242,0.351084671,7.03E-07,4.68E-06
ENSG00000107959,128.5095497,1.324381441,0.190621698,1.58E-12,1.88E-11
ENSG00000108055,88.25128533,0.707922893,0.235374847,0.001962464,0.006574898
ENSG00000108091,24.92879119,-1.799375469,0.428707283,6.54E-06,3.77E-05
ENSG00000108106,19.53862606,1.771776661,0.510685403,0.00013292,0.00059228
ENSG00000108107,110.0543662,-1.312147497,0.192429558,3.69E-12,4.29E-11
ENSG00000108179,631.1247872,1.616716832,0.103389264,1.43E-55,9.61E-54
ENSG00000108187,7.865254566,3.04433442,0.969658942,0.000266818,0.001112751
ENSG00000108242,12.48129578,-1.884377015,0.612821371,0.000422475,0.001687454
ENSG00000108244,196.1861019,-0.428737154,0.181718493,0.0163247,0.04085616
ENSG00000108256,148.718529,1.431263538,0.181975209,1.43E-15,2.18E-14
ENSG00000108298,1113.668473,-0.923976483,0.089543804,3.66E-25,9.49E-24
ENSG00000108352,49.03037845,-2.205345106,0.321005924,1.16E-12,1.41E-11
ENSG00000108379,27.63944828,3.937452348,0.718775842,1.52E-08,1.25E-07
ENSG00000108417,6.782928579,4.22878837,1.321414233,0.000219898,0.000934295
ENSG00000108439,13.31049568,-2.184867923,0.599014925,4.57E-05,0.000225549
ENSG00000108465,37.33945559,0.86258112,0.325466253,0.00510313,0.015099314
ENSG00000108468,61.65435855,-0.783875506,0.271215551,0.0026027,0.008427326
ENSG00000108479,6.23082277,-2.959822174,1.112249517,0.000910515,0.00335159
ENSG00000108506,49.99824604,3.028947494,0.407360664,2.08E-14,2.91E-13
ENSG00000108509,51.53169627,1.169025435,0.319452202,0.000118862,0.000535518
ENSG00000108510,151.8073487,2.343240462,0.202188028,1.03E-31,3.67E-30
ENSG00000108515,61.3358784,6.018399231,0.968787898,1.58E-09,1.45E-08
ENSG00000108518,615.5008767,-0.938269154,0.08768845,6.92E-27,2.00E-25
ENSG00000108523,100.1044529,-1.219644567,0.208654689,2.26E-09,2.03E-08
ENSG00000108528,28.86709976,-1.405719133,0.393499524,0.000123357,0.000554422
ENSG00000108551,90.28374392,5.965083364,0.729874818,5.91E-16,9.28E-15
ENSG00000108561,102.3441098,-1.337083272,0.207880805,4.87E-11,5.18E-10
ENSG00000108599,51.28285766,1.03347344,0.298379867,0.000291307,0.001202885
ENSG00000108604,67.99621839,-1.164031529,0.248745395,1.34E-06,8.54E-06
ENSG00000108639,75.9714659,-1.053690282,0.243573368,8.00E-06,4.55E-05
ENSG00000108654,2117.170387,2.922229468,0.069937744,0,0
ENSG00000108669,106.1496288,2.59222573,0.23797683,2.35E-28,7.19E-27
ENSG00000108671,130.0856003,1.136791881,0.188734994,8.74E-10,8.24E-09
ENSG00000108679,25.7656884,-1.136296953,0.42539439,0.003425458,0.010706982
ENSG00000108788,37.30267782,-1.136092044,0.346039078,0.000486517,0.001909539
ENSG00000108799,42.89180465,1.613437422,0.344129761,8.58E-07,5.63E-06
ENSG00000108819,32.50650095,-0.918972484,0.371788972,0.007856863,0.021833408
ENSG00000108821,24.61491347,1.022515373,0.436373366,0.009944344,0.02678326
ENSG00000108828,166.4766813,-1.704620936,0.167837585,8.82E-25,2.25E-23
ENSG00000108848,247.4081133,2.297451866,0.158439263,2.52E-48,1.44E-46
ENSG00000108854,49.3404216,1.872539958,0.342611493,1.18E-08,9.83E-08
ENSG00000108861,96.9247304,0.759265826,0.218696643,0.000370869,0.001500877
ENSG00000108946,124.5473304,0.423413017,0.182993572,0.018641246,0.045798327
ENSG00000108953,770.6170937,0.273961902,0.090784736,0.002502712,0.008143697
ENSG00000108963,13.75767275,1.258056491,0.569706597,0.010126474,0.027198394
ENSG00000109016,6.731225541,-1.525168433,0.790978338,0.013235021,0.034132553
ENSG00000109046,157.7802387,1.79032632,0.179420935,5.25E-24,1.31E-22
ENSG00000109062,43.15343373,-1.43547626,0.361222234,2.40E-05,0.000124619
ENSG00000109065,42.53251512,0.887165695,0.330647712,0.004505302,0.013574928
ENSG00000109083,33.5210381,1.112409496,0.36743579,0.001209882,0.004305407
ENSG00000109101,20.18257645,-2.268486185,0.508952662,1.36E-06,8.71E-06
ENSG00000109107,25.06731179,-2.070235869,0.437218608,4.28E-07,2.95E-06
ENSG00000109111,113.6419206,1.696059768,0.214681172,8.06E-16,1.25E-14
ENSG00000109113,72.30012457,1.232456572,0.287421088,8.01E-06,4.55E-05
ENSG00000109171,65.10952389,-0.809233921,0.258910763,0.001191253,0.004247879
ENSG00000109180,77.1295549,-0.572431001,0.233806261,0.011824636,0.030957365
ENSG00000109182,105.9530856,-1.759291401,0.224087902,1.08E-15,1.66E-14
ENSG00000109184,36.14151279,1.429106426,0.412376444,0.00019269,0.000829936
ENSG00000109220,151.7806411,1.370924131,0.216653336,1.47E-10,1.49E-09
ENSG00000109255,16.61703552,-3.391232292,0.799087343,2.06E-06,1.28E-05
ENSG00000109270,136.7257135,1.28119657,0.190019285,7.15E-12,8.19E-11
ENSG00000109320,134.1947486,2.458403769,0.236172481,4.63E-26,1.25E-24
ENSG00000109321,960.3935984,0.809036058,0.079922137,3.18E-24,8.00E-23
ENSG00000109332,374.5405612,2.224814009,0.131956888,9.12E-64,7.11E-62
ENSG00000109390,59.37930774,-1.010640216,0.277119882,0.000144508,0.00063917
ENSG00000109445,96.37706528,0.79970924,0.227451326,0.000303065,0.001247889
ENSG00000109475,187.9770851,-1.068246654,0.149283657,4.20E-13,5.25E-12
ENSG00000109536,99.0514094,0.581818573,0.221230782,0.006984728,0.01969539
ENSG00000109572,35.49664238,-1.46397458,0.340134379,5.65E-06,3.29E-05
ENSG00000109606,195.9528495,1.603249436,0.164508933,6.25E-23,1.48E-21
ENSG00000109670,49.02170034,1.993181492,0.315747384,6.44E-11,6.80E-10
ENSG00000109685,21.58604165,1.247875899,0.494564275,0.004770163,0.014263977
ENSG00000109686,19.88842366,-1.40273329,0.481385885,0.001189054,0.004241132
ENSG00000109736,185.029923,1.176320761,0.21794109,3.25E-08,2.60E-07
ENSG00000109756,40.60169457,2.036103852,0.381299755,2.13E-08,1.73E-07
ENSG00000109787,71.87404155,-1.220525804,0.250758774,5.02E-07,3.42E-06
ENSG00000109846,813.7484264,0.392296475,0.091964057,1.84E-05,9.82E-05
ENSG00000109854,77.62912441,-1.413185954,0.269499507,5.69E-08,4.42E-07
ENSG00000109861,45.95873614,-2.157883084,0.321070599,3.35E-12,3.91E-11
ENSG00000109881,2.91129081,-2.232037683,1.561014665,0.017182366,0.042692952
ENSG00000109917,66.27953169,1.118779032,0.263714082,1.12E-05,6.22E-05
ENSG00000109919,79.7047604,-1.705855956,0.243767169,7.19E-13,8.87E-12
ENSG00000109920,326.6950271,3.295741764,0.178534682,8.88E-77,8.82E-75
ENSG00000109929,30.35241988,-1.38208726,0.373313668,7.68E-05,0.000362695
ENSG00000109956,9.142398066,5.041096112,2.308606259,0.000105029,0.0004793
ENSG00000109971,8775.986216,2.532517292,0.050995708,0,0
ENSG00000110002,24.12377143,-2.31721068,0.475857451,1.83E-07,1.33E-06
ENSG00000110011,24.14291343,0.956673628,0.437924576,0.01598875,0.040138591
ENSG00000110013,4.583093298,-2.664162934,1.158821032,0.002478432,0.008079934
ENSG00000110046,70.77108787,2.117869487,0.288149084,4.51E-14,6.15E-13
ENSG00000110066,67.80543668,1.61621776,0.284663095,4.39E-09,3.82E-08
ENSG00000110075,98.19143424,1.52626937,0.222567361,2.40E-12,2.83E-11
ENSG00000110092,52.28041633,-1.696181317,0.308289824,1.03E-08,8.66E-08
ENSG00000110104,27.45841363,-0.912039854,0.375170313,0.008807453,0.024158787
ENSG00000110107,75.53875119,-1.16524184,0.242869877,7.56E-07,5.00E-06
ENSG00000110108,30.63852599,-1.937100315,0.436105366,1.87E-06,1.17E-05
ENSG00000110169,7.854056335,5.469033964,2.361974216,4.39E-05,0.000217603
ENSG00000110171,23.75565039,1.869978377,0.523818142,9.04E-05,0.00041975
ENSG00000110172,114.9275654,2.930616624,0.252458969,7.07E-32,2.53E-30
ENSG00000110218,50.81887597,-1.473880838,0.307455618,5.62E-07,3.80E-06
ENSG00000110315,20.93831107,-1.495433962,0.444445082,0.00023927,0.001007605
ENSG00000110321,713.1036832,0.975689785,0.086768964,1.30E-29,4.21E-28
ENSG00000110344,68.6146869,1.021637927,0.255127286,3.42E-05,0.000173155
ENSG00000110395,94.37906023,2.009989212,0.255068262,8.27E-16,1.28E-14
ENSG00000110400,51.82948143,-2.197497789,0.300093832,4.55E-14,6.19E-13
ENSG00000110422,57.94515138,0.651582855,0.273640167,0.013271925,0.034214939
ENSG00000110429,57.51255815,1.766210801,0.296184518,6.95E-10,6.62E-09
ENSG00000110492,101.1475635,2.070860005,0.293383849,4.03E-13,5.04E-12
ENSG00000110514,41.32861154,1.026034965,0.335907226,0.001222203,0.004344773
ENSG00000110619,124.6698839,3.186981762,0.263680265,2.28E-34,8.70E-33
ENSG00000110660,49.68826096,-0.691873526,0.29987832,0.015289703,0.038685634
ENSG00000110696,79.75725859,0.84328224,0.233114902,0.000197774,0.000850243
ENSG00000110700,424.991141,-0.757820396,0.099155557,1.48E-14,2.09E-13
ENSG00000110713,72.72056843,0.771614136,0.248898119,0.001357302,0.004768526
ENSG00000110717,24.58925288,-1.200165865,0.414372902,0.001584265,0.005465715
ENSG00000110719,21.98177184,1.104362101,0.487023478,0.010950112,0.029036253
ENSG00000110721,32.20578274,3.068757544,0.54768949,4.47E-09,3.88E-08
ENSG00000110851,103.1297456,0.749132084,0.223029958,0.000587247,0.002261163
ENSG00000110871,26.18001534,-1.211693724,0.454653877,0.003161821,0.009998424
ENSG00000110876,9.973860258,3.298254394,1.029324566,0.000254186,0.001065541
ENSG00000110906,91.37660282,1.628667769,0.238754515,2.89E-12,3.40E-11
ENSG00000110917,53.66382842,-1.387692933,0.276991431,2.02E-07,1.46E-06
ENSG00000110925,56.94624526,0.668651569,0.286199189,0.014784857,0.037620272
ENSG00000110944,8.079073207,5.30572919,2.497463585,0.000192137,0.000828591
ENSG00000110955,588.5464555,-1.5243839,0.100595695,2.44E-52,1.50E-50
ENSG00000111011,435.14591,3.817555216,0.159791287,7.01E-127,1.42E-124
ENSG00000111142,58.40718959,-1.113561242,0.274372088,2.45E-05,0.000126803
ENSG00000111144,36.34492565,-1.390018047,0.343582997,1.88E-05,9.98E-05
ENSG00000111145,22.00052603,-0.996861134,0.441877621,0.012412142,0.032294036
ENSG00000111215,5.916001289,2.852180598,1.067335037,0.000998825,0.003638803
ENSG00000111229,166.8257837,-0.924507811,0.175132508,7.99E-08,6.07E-07
ENSG00000111237,65.70460899,-0.858572789,0.254174404,0.000463412,0.001828213
ENSG00000111254,13.82954359,3.418947197,0.825666437,6.43E-06,3.72E-05
ENSG00000111261,5.487261414,-1.859662522,0.957485858,0.009069707,0.024774733
ENSG00000111266,52.01165528,0.990851843,0.305318086,0.000666069,0.002529375
ENSG00000111319,16.36780977,-1.104395656,0.492428551,0.011167251,0.029494367
ENSG00000111328,29.77684026,-1.258220586,0.390735333,0.000524241,0.002041344
ENSG00000111331,9.877635815,-2.43261793,0.725654117,0.000114078,0.000516494
ENSG00000111335,5.407326576,-3.455727785,1.264400188,0.000650848,0.002479764
ENSG00000111348,33.64230111,-1.928922675,0.406270989,4.32E-07,2.97E-06
ENSG00000111424,20.12566779,-0.951857527,0.428065857,0.014278821,0.03647006
ENSG00000111450,24.82486398,1.9627039,0.552500512,9.12E-05,0.000422621
ENSG00000111481,93.80249182,-0.640129007,0.216349928,0.002372405,0.007767303
ENSG00000111540,114.4218636,-1.029846636,0.191731563,4.24E-08,3.35E-07
ENSG00000111596,32.22631262,0.800466425,0.367011876,0.019298641,0.047111489
ENSG00000111639,153.0044095,-1.161463811,0.184735539,1.56E-10,1.58E-09
ENSG00000111640,2047.678938,-1.538192686,0.060107898,3.52E-145,8.39E-143
ENSG00000111641,127.660922,1.269601266,0.204114602,2.22E-10,2.21E-09
ENSG00000111642,146.438607,1.019180557,0.184419209,1.89E-08,1.54E-07
ENSG00000111652,45.50597321,-1.885598435,0.320067702,8.92E-10,8.39E-09
ENSG00000111667,61.13694535,-1.59745809,0.276977853,2.41E-09,2.16E-08
ENSG00000111669,350.9436114,-1.816026175,0.134455491,3.43E-42,1.65E-40
ENSG00000111671,7.321578039,-1.701477296,0.791767172,0.006847292,0.019407956
ENSG00000111674,41.47565311,1.820586221,0.604151099,0.000735424,0.002766108
ENSG00000111676,111.9553447,1.190985458,0.213561444,1.18E-08,9.83E-08
ENSG00000111684,15.52569517,-1.468705937,0.534534755,0.001838316,0.006220882
ENSG00000111696,12.51895929,1.874877121,0.747970174,0.002866228,0.009164491
ENSG00000111716,146.177016,-2.126228738,0.183183919,7.49E-32,2.67E-30
ENSG00000111725,29.66609523,0.972839728,0.404562542,0.009009208,0.024628976
ENSG00000111726,137.7980882,-0.777563055,0.187466332,2.37E-05,0.000123012
ENSG00000111727,39.39912281,1.403586976,0.374737367,6.70E-05,0.00032012
ENSG00000111775,158.870291,-0.747444989,0.185547262,4.05E-05,0.000202025
ENSG00000111785,17.03711254,2.182369907,0.644803857,0.000147586,0.000651113
ENSG00000111790,39.07176645,1.580783837,0.373428793,7.22E-06,4.14E-05
ENSG00000111799,41.9652286,2.207896083,0.357371367,1.36E-10,1.39E-09
ENSG00000111832,16.93541157,-1.118335794,0.497543401,0.010939123,0.02901401
ENSG00000111843,99.72722445,-1.651091235,0.21852672,1.19E-14,1.70E-13
ENSG00000111845,43.44847335,-0.792202436,0.314462824,0.007839625,0.02179664
ENSG00000111846,9.31717988,2.122776946,0.777114782,0.001174165,0.00419236
ENSG00000111863,31.58485193,-1.18274505,0.370965276,0.000630221,0.002408488
ENSG00000111875,16.50907053,-1.820230893,0.550604044,0.000217152,0.000924049
ENSG00000111897,346.4747515,1.444853451,0.126826388,1.74E-30,5.79E-29
ENSG00000111906,15.51534029,-1.192994328,0.540075549,0.010976733,0.029069067
ENSG00000111907,16.8078521,-1.710445608,0.513168031,0.000214626,0.000914995
ENSG00000111911,28.47573698,-1.597068622,0.429585693,5.76E-05,0.000278236
ENSG00000111981,72.17675071,4.216636008,0.448296102,1.72E-21,3.80E-20
ENSG00000112062,30.61982353,-1.640049217,0.376060285,3.64E-06,2.18E-05
ENSG00000112081,317.2087298,2.981933544,0.156259956,5.85E-82,6.21E-80
ENSG00000112110,736.5931978,2.211870716,0.10308268,1.06E-102,1.54E-100
ENSG00000112118,18.07002461,-1.002616325,0.49039573,0.020652259,0.049842807
ENSG00000112146,26.45067027,0.864678232,0.402974413,0.019565317,0.047643641
ENSG00000112149,93.97272169,5.487037457,0.480163888,2.21E-30,7.30E-29
ENSG00000112167,9.332245716,-1.635967431,0.798577052,0.009791601,0.026422389
ENSG00000112183,6.761507825,3.610628584,2.276012832,0.00241004,0.007877439
ENSG00000112186,22.62398917,0.950808903,0.450266614,0.018793907,0.046114883
ENSG00000112200,22.20679942,1.548556421,0.479362378,0.000387212,0.001560153
ENSG00000112208,8.52970854,2.282082733,0.960305438,0.003221477,0.010154497
ENSG00000112234,5.409413318,-2.302527508,1.041898303,0.003750778,0.011574406
ENSG00000112242,44.2120596,1.554307084,0.367046613,7.53E-06,4.30E-05
ENSG00000112282,43.32736825,1.114713231,0.323139373,0.000280014,0.001161465
ENSG00000112297,149.9323164,1.225628246,0.180109476,4.69E-12,5.43E-11
ENSG00000112304,14.38636427,-2.061955745,0.613741179,0.000139101,0.000617831
ENSG00000112306,2057.3157,-1.221600318,0.077849155,6.79E-56,4.64E-54
ENSG00000112308,285.7894581,2.205288359,0.153945825,3.15E-47,1.71E-45
ENSG00000112335,273.9737594,-0.608452531,0.156714906,8.45E-05,0.00039525
ENSG00000112339,37.08495896,0.968065257,0.346798344,0.002992461,0.00953277
ENSG00000112357,11.87288267,-1.728756202,0.687405328,0.002555929,0.008293397
ENSG00000112367,22.11356877,-1.021932881,0.439564858,0.010241078,0.027463657
ENSG00000112378,1624.948419,-1.916340186,0.095475043,2.73E-90,3.39E-88
ENSG00000112473,184.0740208,0.696625748,0.159727589,9.89E-06,5.54E-05
ENSG00000112511,266.2301081,4.609299708,0.263109091,3.73E-69,3.19E-67
ENSG00000112514,92.30041325,-0.719750382,0.216319381,0.000634473,0.002423048
ENSG00000112531,33.94422239,1.079554913,0.379230578,0.002243364,0.00737984
ENSG00000112576,10.3698461,-1.372783711,0.678873107,0.013603418,0.034848184
ENSG00000112640,39.9845766,-1.18887407,0.337651176,0.000191235,0.000825473
ENSG00000112651,17.15178732,-1.54960295,0.531837786,0.001006677,0.003664504
ENSG00000112655,97.05711929,2.600965873,0.266698836,3.51E-23,8.34E-22
ENSG00000112667,33.96911217,-2.005014494,0.467858458,3.48E-06,2.10E-05
ENSG00000112685,30.32284519,-1.055479665,0.372611442,0.002331777,0.007643355
ENSG00000112695,159.3917747,-0.415677692,0.168645616,0.012158028,0.031686645
ENSG00000112701,35.58237206,1.064397627,0.360972643,0.001546376,0.005353736
ENSG00000112715,64.41051282,0.619005722,0.278208997,0.020573989,0.049688667
ENSG00000112739,77.04381298,1.2011484,0.248375056,6.21E-07,4.17E-06
ENSG00000112759,9.96518816,-1.717986092,0.692693101,0.003016489,0.009600448
ENSG00000112763,55.05694054,1.206775821,0.313783646,5.56E-05,0.000269515
ENSG00000112855,33.39418259,-0.959865965,0.365773893,0.004909911,0.014624816
ENSG00000112874,14.36201342,-2.077734255,0.631036011,0.00017722,0.000771738
ENSG00000112941,58.40879577,1.425979169,0.313466892,2.04E-06,1.27E-05
ENSG00000112972,446.6822658,2.023802192,0.11371253,1.75E-71,1.58E-69
ENSG00000112983,32.27354605,1.264991677,0.378080182,0.000344063,0.001402265
ENSG00000113013,289.270553,1.5927525,0.137945376,2.59E-31,8.99E-30
ENSG00000113048,14.805222,-1.609948689,0.548694099,0.000886722,0.003270986
ENSG00000113140,13.00847619,-1.642340193,0.584307272,0.001235676,0.004388146
ENSG00000113161,152.0948866,-0.520500319,0.166412921,0.001475054,0.005140341
ENSG00000113194,120.4172953,0.681439327,0.196734383,0.000408595,0.001638654
ENSG00000113240,47.08258598,2.457048045,0.368311483,5.01E-12,5.79E-11
ENSG00000113312,126.6597764,-0.509630437,0.193947331,0.007296352,0.020469537
ENSG00000113356,10.73061128,-2.121955462,0.688712522,0.000363859,0.001475969
ENSG00000113369,85.63788426,1.249583051,0.257106044,5.32E-07,3.61E-06
ENSG00000113389,2.075067056,2.744700557,3.068256078,0.013327607,0.034320017
ENSG00000113407,344.7258341,2.038742221,0.142123067,2.69E-47,1.47E-45
ENSG00000113430,86.28951494,1.363529287,0.29829456,1.95E-06,1.22E-05
ENSG00000113504,56.20192976,4.079072868,0.566689381,2.44E-13,3.12E-12
ENSG00000113522,26.08086822,-1.11055705,0.408897937,0.003126767,0.00989892
ENSG00000113552,84.20540139,0.713151336,0.231925202,0.001583861,0.005465715
ENSG00000113575,249.3457732,0.96074139,0.139060158,2.97E-12,3.48E-11
ENSG00000113583,43.95549399,-1.251181262,0.321875764,4.24E-05,0.000210807
ENSG00000113594,6.38351836,5.072638223,2.363870469,0.000143975,0.000637018
ENSG00000113615,45.86944911,1.202326188,0.327661412,0.000111521,0.000506415
ENSG00000113621,10.32339634,-1.314233752,0.670289332,0.01654092,0.041314878
ENSG00000113643,108.1515369,-0.608331074,0.189289665,0.001029561,0.003736965
ENSG00000113649,90.5281574,1.338629679,0.235652284,5.58E-09,4.78E-08
ENSG00000113712,290.1797567,0.460033094,0.122076468,0.000147668,0.000651269
ENSG00000113719,16.3148198,-1.160682685,0.488929922,0.007549093,0.021080026
ENSG00000113732,205.6930871,-1.066394477,0.204472748,9.53E-08,7.17E-07
ENSG00000113739,62.2330352,2.140350451,0.626309684,0.000182231,0.000790067
ENSG00000113742,84.80036962,1.812156005,0.252272799,1.85E-13,2.39E-12
ENSG00000113790,4.844282346,-2.019594606,1.06956924,0.008448821,0.023304763
ENSG00000113810,32.15481854,1.005585425,0.382655987,0.004660852,0.013979516
ENSG00000113811,97.38850286,0.716148967,0.21783956,0.00075277,0.00282673
ENSG00000113812,26.84844786,-0.984241396,0.395565977,0.006959487,0.01964027
ENSG00000113845,60.21435382,-1.971926254,0.283680959,7.95E-13,9.79E-12
ENSG00000113916,28.76217523,-1.569734996,0.404519136,3.03E-05,0.00015443
ENSG00000113924,4.165124361,4.165694945,2.575346765,0.002091898,0.006956191
ENSG00000113946,3.594510201,-2.371815324,1.583528894,0.01134105,0.029873353
ENSG00000114023,54.6785533,-2.862040003,0.317603002,2.81E-20,5.80E-19
ENSG00000114107,13.2235618,1.739788159,0.652019173,0.001882607,0.006348969
ENSG00000114125,57.52350559,-0.638957343,0.285702554,0.019147781,0.046801165
ENSG00000114127,43.48870898,1.683706563,0.336338796,1.62E-07,1.18E-06
ENSG00000114302,39.37387488,-1.059791606,0.332155189,0.000726833,0.002737526
ENSG00000114315,420.3864198,2.742067667,0.129697015,6.10E-100,8.60E-98
ENSG00000114353,48.32134798,-1.54776407,0.309866469,1.96E-07,1.42E-06
ENSG00000114374,26.2929382,1.487463733,0.429057618,0.000178075,0.000774727
ENSG00000114391,350.756563,-0.990139348,0.115008759,4.17E-18,7.53E-17
ENSG00000114416,90.03236668,1.735089385,0.242035161,2.43E-13,3.12E-12
ENSG00000114491,12.63534648,-1.625930935,0.595816967,0.001661582,0.005698268
ENSG00000114529,79.41181449,3.387028641,0.344762734,1.99E-23,4.79E-22
ENSG00000114554,65.29848536,1.050810932,0.292343371,0.000172916,0.000754185
ENSG00000114638,24.97650001,-2.694395246,0.545709698,9.94E-08,7.46E-07
ENSG00000114686,69.9745903,-1.18855901,0.242940446,4.59E-07,3.14E-06
ENSG00000114738,111.3933611,-1.430691756,0.198920383,2.26E-13,2.90E-12
ENSG00000114742,71.79187123,2.226798888,0.283826236,9.15E-16,1.42E-14
ENSG00000114771,5.182219956,-1.767260013,1.164183806,0.018119002,0.044682314
ENSG00000114779,22.62489111,-3.030854922,0.519113835,6.86E-10,6.55E-09
ENSG00000114784,159.0156561,1.640317289,0.186687438,5.07E-19,9.68E-18
ENSG00000114796,22.63567867,1.818452078,0.501315132,7.29E-05,0.00034626
ENSG00000114850,75.68331178,-0.938331449,0.246868765,8.44E-05,0.000394629
ENSG00000114857,36.99444895,0.981364492,0.359552556,0.003603871,0.0111876
ENSG00000114902,23.6071267,-1.539719989,0.454831048,0.000210696,0.000900746
ENSG00000114923,75.39316302,3.256060381,0.40614811,2.53E-16,4.07E-15
ENSG00000114933,62.92712846,3.257956049,0.374552956,7.17E-19,1.35E-17
ENSG00000114942,304.5239568,-1.385469774,0.125595283,1.06E-28,3.28E-27
ENSG00000114956,90.22110889,-1.067870193,0.244024557,6.27E-06,3.63E-05
ENSG00000114982,29.51795605,1.02417494,0.394072435,0.00494804,0.014727838
ENSG00000114988,51.10406444,1.015169669,0.315273201,0.000705654,0.00266649
ENSG00000115009,54.34009562,3.342199066,0.566883879,9.72E-10,9.11E-09
ENSG00000115053,262.3005754,-0.481192984,0.125293264,0.00010641,0.00048496
ENSG00000115109,23.02969416,0.921676146,0.42734824,0.017812565,0.044060476
ENSG00000115128,304.5014082,-0.771599465,0.141790728,3.71E-08,2.95E-07
ENSG00000115137,13.46200173,1.262043397,0.614504641,0.014930137,0.037930025
ENSG00000115207,30.41692743,-0.77961452,0.353005109,0.017979356,0.044393473
ENSG00000115221,10.45973996,-1.94465238,0.723743938,0.001277738,0.004516595
ENSG00000115226,22.23738689,1.244723962,0.53090376,0.00764545,0.021314588
ENSG00000115233,85.96396771,0.578193074,0.221250007,0.007310668,0.020505532
ENSG00000115234,34.51417114,-1.628692867,0.362980843,2.09E-06,1.30E-05
ENSG00000115267,8.280913367,-1.426813986,0.75337541,0.015922734,0.040009784
ENSG00000115268,270.8019247,-1.251273056,0.136004696,1.56E-20,3.27E-19
ENSG00000115289,82.15719402,1.062469015,0.269663798,4.36E-05,0.000215898
ENSG00000115295,34.54205545,-1.006167346,0.349141376,0.002130899,0.007068849
ENSG00000115306,26.56799055,-1.771119211,0.399577197,2.35E-06,1.45E-05
ENSG00000115307,227.3824316,0.627829921,0.150756142,2.55E-05,0.000131572
ENSG00000115310,180.6244676,-0.419919295,0.166998189,0.010855822,0.028820766
ENSG00000115339,50.09318125,-0.945781342,0.297570506,0.000859027,0.003183289
ENSG00000115350,22.64254554,-1.085991988,0.444506244,0.006909326,0.019542671
ENSG00000115364,14.08137428,-1.646567164,0.566606515,0.000948245,0.003475639
ENSG00000115365,32.3685542,-2.203290678,0.393743774,4.06E-09,3.54E-08
ENSG00000115380,35.53712743,-1.284362742,0.402853469,0.000552633,0.002139825
ENSG00000115392,4.468837935,-1.680333978,1.041066523,0.019587658,0.047682075
ENSG00000115415,38.98499459,-2.108389492,0.359009859,8.34E-10,7.91E-09
ENSG00000115419,97.04772901,1.45781578,0.244336065,8.70E-10,8.22E-09
ENSG00000115446,125.1155096,1.127656499,0.219756634,1.47E-07,1.08E-06
ENSG00000115464,54.22305852,1.150538863,0.298717936,5.70E-05,0.000275612
ENSG00000115484,543.2937838,1.028172298,0.111692195,2.01E-20,4.17E-19
ENSG00000115514,33.23827351,-1.009362911,0.402409342,0.006364085,0.018213268
ENSG00000115520,71.66928269,1.035849864,0.265320432,5.24E-05,0.000254627
ENSG00000115524,365.4111484,2.418480827,0.136141117,2.24E-71,2.01E-69
ENSG00000115539,36.69291765,-1.398581983,0.354331686,2.86E-05,0.00014646
ENSG00000115540,51.04827065,-0.659663199,0.28911276,0.016927576,0.042112952
ENSG00000115541,357.5332271,0.94406305,0.128203574,1.13E-13,1.49E-12
ENSG00000115561,32.70028577,-1.781171172,0.36561159,2.75E-07,1.96E-06
ENSG00000115568,31.35608579,1.359362686,0.420886544,0.000467541,0.001841871
ENSG00000115590,11.17614791,1.700380714,0.707281771,0.003945857,0.012111395
ENSG00000115596,9.718144934,5.741284869,2.442433582,4.20E-05,0.000209047
