gene_id,log2FoldChange
ENSG00000163817,1.71927023
NA.657,NA
ENSG00000163832,-1.868184963
ENSG00000163840,-2.264032848
ENSG00000163848,1.30838452
NA.658,NA
ENSG00000163874,2.777646809
ENSG00000163877,2.879246589
ENSG00000163882,0.658835081
ENSG00000163884,5.829788522
NA.659,NA
ENSG00000163898,-2.647727332
ENSG00000163900,-1.552017809
ENSG00000163902,-1.390005071
ENSG00000163918,-1.754872837
ENSG00000163923,-1.736583134
ENSG00000163931,-1.89506518
ENSG00000163932,1.826831295
ENSG00000163933,-1.913735851
ENSG00000163935,2.88053117
ENSG00000163938,-0.525721294
ENSG00000163945,1.493363429
ENSG00000163946,1.117658736
ENSG00000163950,0.536408757
ENSG00000163960,2.625503057
ENSG00000163964,-2.127794856
ENSG00000163975,2.457582748
ENSG00000164022,1.547297911
ENSG00000164023,2.158608653
ENSG00000164024,-0.891496565
ENSG00000164032,0.882074726
ENSG00000164040,-1.139691781
ENSG00000164051,-1.923060371
ENSG00000164054,-1.948184071
NA.660,NA
ENSG00000164062,-1.882594528
ENSG00000164070,0.58083475
ENSG00000164078,-1.133609728
ENSG00000164080,3.337810417
NA.661,NA
ENSG00000164086,-1.398106875
ENSG00000164096,-3.039565191
ENSG00000164099,-1.758047118
ENSG00000164104,1.707205657
ENSG00000164111,1.279077877
NA.662,NA
NA.663,NA
ENSG00000164128,3.490436777
NA.664,NA
ENSG00000164163,0.725512369
ENSG00000164164,1.393421625
ENSG00000164182,-2.227800357
ENSG00000164190,2.173956278
ENSG00000164236,2.964337099
NA.665,NA
ENSG00000164244,-2.082187529
ENSG00000164251,-2.502653228
ENSG00000164252,-1.794561043
ENSG00000164258,-1.016413653
ENSG00000164294,-2.069696573
ENSG00000164300,-1.751494084
ENSG00000164305,0.832032958
ENSG00000164309,5.047723335
ENSG00000164323,-1.141186185
ENSG00000164327,1.683491595
ENSG00000164332,-1.50929608
NA.666,NA
ENSG00000164346,-0.929359221
ENSG00000164366,2.003383012
ENSG00000164402,-1.393548598
ENSG00000164404,10.07418691
ENSG00000164405,-2.746902146
ENSG00000164414,-1.2845013
ENSG00000164430,3.585096596
ENSG00000164442,-0.686919358
ENSG00000164463,3.789082673
ENSG00000164466,-1.564884563
ENSG00000164484,2.078926714
ENSG00000164488,3.672765877
ENSG00000164494,-1.935230523
NA.667,NA
ENSG00000164509,2.54194718
ENSG00000164520,-3.662291413
ENSG00000164535,1.638888433
ENSG00000164542,2.68762003
ENSG00000164548,2.765265733
ENSG00000164587,-1.83850248
ENSG00000164597,-1.084969169
ENSG00000164603,1.230729681
ENSG00000164609,2.419571628
ENSG00000164611,-1.083363288
NA.668,NA
ENSG00000164647,-2.2702981
ENSG00000164649,-1.843074898
ENSG00000164663,2.542475041
NA.669,NA
NA.670,NA
ENSG00000164687,-4.086618847
ENSG00000164695,0.855292451
ENSG00000164715,1.377861128
ENSG00000164733,-1.576270731
NA.671,NA
NA.672,NA
ENSG00000164751,-1.404938849
ENSG00000164754,1.060269476
ENSG00000164758,0.802552972
ENSG00000164776,7.827762935
ENSG00000164794,3.444063422
ENSG00000164815,-2.568403497
ENSG00000164825,-2.060683805
ENSG00000164828,1.181206191
ENSG00000164849,3.558244876
ENSG00000164850,5.850134938
ENSG00000164855,-1.822064184
ENSG00000164877,1.640941325
ENSG00000164885,-2.694531493
ENSG00000164897,-0.820423887
ENSG00000164902,-0.985912796
ENSG00000164904,-2.819984456
ENSG00000164919,-2.001349389
ENSG00000164924,-0.858826669
ENSG00000164930,-0.643985054
ENSG00000164933,-1.270531102
ENSG00000164949,6.7108022
ENSG00000164951,1.095495609
ENSG00000164970,0.670385576
ENSG00000164972,2.879473387
ENSG00000164975,-2.445171057
ENSG00000164978,-2.64332883
ENSG00000165006,1.083301813
ENSG00000165025,-1.750294803
ENSG00000165030,1.518939954
NA.673,NA
NA.674,NA
ENSG00000165097,-1.784083375
ENSG00000165113,4.99592796
ENSG00000165118,1.094676552
ENSG00000165119,0.802247081
NA.675,NA
ENSG00000165152,-2.826018479
ENSG00000165175,-1.538393589
ENSG00000165195,2.594503347
NA.676,NA
ENSG00000165219,1.114648187
ENSG00000165233,1.081657459
ENSG00000165240,-2.231785433
ENSG00000165264,-2.621688592
ENSG00000165272,-0.582629026
ENSG00000165283,-1.031938146
ENSG00000165304,-1.927187095
ENSG00000165338,3.437249636
NA.677,NA
ENSG00000165389,-1.569272734
ENSG00000165458,2.926935133
ENSG00000165474,-3.912753263
ENSG00000165475,-1.837625188
ENSG00000165476,-1.118700231
ENSG00000165494,3.325196003
ENSG00000165502,-0.490863785
NA.678,NA
NA.679,NA
ENSG00000165512,1.173238142
ENSG00000165516,-1.658741982
ENSG00000165526,1.150127384
ENSG00000165527,-1.492868137
ENSG00000165533,-1.690184861
ENSG00000165555,2.184728431
NA.680,NA
ENSG00000165609,-2.422038401
ENSG00000165626,2.917018487
ENSG00000165629,-2.883284298
ENSG00000165630,1.154101953
ENSG00000165661,1.01078547
ENSG00000165672,-1.186776112
ENSG00000165675,-1.328920734
ENSG00000165678,-0.538052693
ENSG00000165684,2.403170726
NA.681,NA
ENSG00000165698,-2.746909873
ENSG00000165699,2.330617939
NA.682,NA
ENSG00000165732,-0.45980094
ENSG00000165782,2.104436529
ENSG00000165794,-3.604644684
ENSG00000165795,-1.188865097
ENSG00000165799,2.846116674
ENSG00000165801,1.80847213
ENSG00000165804,1.493096165
ENSG00000165813,1.970298722
NA.683,NA
ENSG00000165832,-1.855692437
ENSG00000165861,2.109818587
NA.684,NA
ENSG00000165886,-1.173267546
ENSG00000165898,-1.508587581
ENSG00000165912,-1.331501946
ENSG00000165915,1.448273096
ENSG00000165916,-1.175609528
ENSG00000165917,3.539652117
NA.685,NA
NA.686,NA
ENSG00000165949,-3.745181644
ENSG00000165959,2.033080778
ENSG00000165997,1.208647848
ENSG00000166012,2.731407703
ENSG00000166016,1.399047864
ENSG00000166024,1.148853667
ENSG00000166025,-1.25820411
ENSG00000166033,-2.792221451
ENSG00000166037,1.225666077
ENSG00000166068,2.79849817
ENSG00000166073,4.959422627
NA.687,NA
NA.688,NA
ENSG00000166123,-1.031973917
ENSG00000166128,3.153145135
ENSG00000166136,-0.598095156
ENSG00000166145,-0.723925751
NA.689,NA
ENSG00000166169,-1.576499911
ENSG00000166171,-4.482681836
ENSG00000166173,2.111017187
ENSG00000166181,-1.014031565
ENSG00000166189,-1.83807687
ENSG00000166199,-1.08171091
NA.690,NA
ENSG00000166225,1.873557061
ENSG00000166226,0.319465777
ENSG00000166228,-0.671096838
ENSG00000166257,5.408385856
ENSG00000166260,-1.887974655
ENSG00000166261,1.290837627
ENSG00000166272,-0.998216126
ENSG00000166275,-1.985955848
NA.691,NA
ENSG00000166295,-1.578406563
ENSG00000166311,1.291375262
ENSG00000166313,3.191339903
NA.692,NA
NA.693,NA
ENSG00000166326,1.632576737
ENSG00000166340,2.830128745
NA.694,NA
ENSG00000166343,2.251023377
ENSG00000166347,-3.910362335
NA.695,NA
ENSG00000166352,-2.816188521
NA.696,NA
ENSG00000166387,-2.403054079
ENSG00000166394,-1.539595913
ENSG00000166396,-2.168183114
ENSG00000166398,0.966621306
ENSG00000166401,-0.738655566
NA.697,NA
NA.698,NA
NA.699,NA
ENSG00000166439,1.159752706
ENSG00000166441,-1.695977725
ENSG00000166446,3.231522426
NA.700,NA
ENSG00000166452,-2.172952826
ENSG00000166455,2.900424689
ENSG00000166477,-1.213857315
ENSG00000166478,1.683833329
ENSG00000166479,-1.220463848
ENSG00000166484,1.361567056
ENSG00000166508,1.390974599
NA.701,NA
ENSG00000166532,2.637801309
ENSG00000166535,-1.99213595
NA.702,NA
ENSG00000166557,-2.240736154
NA.703,NA
ENSG00000166592,4.823070734
ENSG00000166595,-0.534439789
ENSG00000166598,-0.684541941
NA.704,NA
ENSG00000166669,1.953494972
ENSG00000166681,-3.431547241
NA.705,NA
ENSG00000166716,1.552049471
NA.706,NA
ENSG00000166747,2.192700554
NA.707,NA
ENSG00000166793,5.387185427
ENSG00000166794,-1.712760627
ENSG00000166797,-2.004205929
NA.708,NA
NA.709,NA
ENSG00000166831,3.044021506
NA.710,NA
ENSG00000166847,0.767117523
ENSG00000166848,1.185095132
NA.711,NA
ENSG00000166869,-4.196425042
ENSG00000166887,1.065850751
ENSG00000166889,2.03781838
ENSG00000166900,2.02351015
ENSG00000166902,-2.741770495
ENSG00000166908,0.551738804
ENSG00000166913,-0.642450779
ENSG00000166925,1.046613776
ENSG00000166971,-1.267394041
ENSG00000166974,-1.689323236
ENSG00000166986,1.493629164
ENSG00000166987,1.551229309
ENSG00000167004,-2.098804896
NA.712,NA
NA.713,NA
NA.714,NA
ENSG00000167074,1.896179508
ENSG00000167081,1.071930235
ENSG00000167085,-0.868655339
ENSG00000167088,-1.459619745
NA.715,NA
NA.716,NA
ENSG00000167106,-0.887323858
ENSG00000167107,-2.161563136
ENSG00000167110,1.702627045
ENSG00000167112,-1.405416132
ENSG00000167114,-1.593770915
ENSG00000167123,-1.404524223
ENSG00000167136,-1.663246237
ENSG00000167182,2.699495336
ENSG00000167202,-1.810519711
ENSG00000167207,-1.628074534
NA.717,NA
ENSG00000167220,-1.422508882
ENSG00000167232,1.276724259
NA.718,NA
ENSG00000167258,1.411139165
ENSG00000167272,-2.986387694
ENSG00000167280,4.229849657
ENSG00000167283,-1.700120102
ENSG00000167302,2.452206401
ENSG00000167323,-1.734219201
ENSG00000167325,-1.118407002
ENSG00000167378,2.396745527
ENSG00000167380,1.191114174
ENSG00000167395,0.950410486
ENSG00000167397,-2.266660588
ENSG00000167460,-2.379255571
ENSG00000167468,-1.117415504
NA.719,NA
NA.720,NA
ENSG00000167491,0.970664823
ENSG00000167508,-0.712585903
ENSG00000167515,-1.670631196
ENSG00000167522,1.005680288
NA.721,NA
ENSG00000167526,-2.060681286
ENSG00000167528,2.510631019
ENSG00000167548,1.91018022
ENSG00000167553,0.630893644
ENSG00000167555,1.199626791
ENSG00000167562,2.176258513
ENSG00000167565,2.663716328
ENSG00000167566,2.621206872
ENSG00000167588,7.368079833
ENSG00000167595,2.104073003
ENSG00000167601,3.618893724
ENSG00000167604,2.797738682
ENSG00000167615,3.334752049
ENSG00000167617,-2.420150719
NA.722,NA
ENSG00000167635,0.669161311
ENSG00000167641,-2.260248421
ENSG00000167642,-1.486779784
ENSG00000167644,-2.490192289
ENSG00000167645,-1.989667019
ENSG00000167656,-4.669668337
ENSG00000167658,0.188868403
NA.723,NA
ENSG00000167671,0.738217414
NA.724,NA
ENSG00000167680,2.152725333
ENSG00000167685,1.582835862
ENSG00000167700,-3.209961685
NA.725,NA
ENSG00000167702,0.780823373
ENSG00000167703,2.071602149
ENSG00000167711,2.054114039
ENSG00000167716,1.640050516
ENSG00000167721,-1.091194772
ENSG00000167723,3.471899682
ENSG00000167741,-2.428542583
ENSG00000167747,-1.017547182
ENSG00000167754,-2.025326601
ENSG00000167755,1.779142936
ENSG00000167757,-1.699181097
ENSG00000167766,1.175821969
ENSG00000167767,-0.831845263
ENSG00000167768,-3.719997578
ENSG00000167769,-2.903864263
NA.726,NA
ENSG00000167778,-1.611338842
ENSG00000167779,-1.742249451
ENSG00000167785,1.488374134
ENSG00000167792,-1.778770148
ENSG00000167797,-0.918370054
ENSG00000167799,-3.988759908
ENSG00000167815,-2.732366034
NA.727,NA
ENSG00000167861,2.787992829
ENSG00000167862,-1.404157538
ENSG00000167863,-2.2944237
ENSG00000167874,6.050486969
ENSG00000167880,-1.514154258
ENSG00000167881,0.68260579
ENSG00000167900,-2.007017291
ENSG00000167914,-1.038540505
ENSG00000167920,-1.340083324
ENSG00000167930,-1.877998501
NA.728,NA
ENSG00000167965,-2.004128929
ENSG00000167967,1.103128378
NA.729,NA
ENSG00000167978,2.922733727
NA.730,NA
ENSG00000167994,3.891522647
ENSG00000167996,-0.373949848
ENSG00000168002,-2.140503736
ENSG00000168003,2.354672816
ENSG00000168005,3.164653955
ENSG00000168010,-1.713382784
ENSG00000168028,-2.299374238
ENSG00000168032,-1.497454863
ENSG00000168036,1.190310373
ENSG00000168040,-1.427749201
NA.731,NA
ENSG00000168066,1.339423861
ENSG00000168071,2.018771993
ENSG00000168077,-2.583157176
NA.732,NA
ENSG00000168090,-1.652001865
ENSG00000168116,1.710955972
ENSG00000168118,-1.579548341
NA.733,NA
ENSG00000168137,2.818256624
ENSG00000168143,-0.832898143
ENSG00000168148,5.1935221
ENSG00000168159,-2.309576311
ENSG00000168175,0.75902978
ENSG00000168209,0.372577149
NA.734,NA
ENSG00000168246,1.4449792
ENSG00000168256,1.858200208
ENSG00000168259,0.932869748
ENSG00000168264,-0.771591425
ENSG00000168268,-2.038223278
ENSG00000168282,-0.970817865
ENSG00000168283,1.734808428
ENSG00000168286,-1.030657146
ENSG00000168291,-0.973900233
ENSG00000168298,8.309420056
ENSG00000168310,-1.232328753
ENSG00000168348,2.772418123
ENSG00000168350,-2.084624097
NA.735,NA
ENSG00000168374,0.633263392
ENSG00000168385,-0.525878967
ENSG00000168389,2.641221231
ENSG00000168393,-1.585192495
ENSG00000168395,1.524190162
ENSG00000168397,1.966969351
ENSG00000168439,2.61069047
ENSG00000168453,-1.998597236
ENSG00000168476,-1.557020124
ENSG00000168477,2.893736421
NA.736,NA
ENSG00000168488,2.645536438
ENSG00000168496,-1.280484096
ENSG00000168497,-1.630166359
ENSG00000168517,2.292127364
ENSG00000168528,-1.96873482
ENSG00000168538,-1.579259135
ENSG00000168564,0.76350141
ENSG00000168569,-1.929410944
ENSG00000168575,-1.774202021
NA.737,NA
NA.738,NA
NA.739,NA
ENSG00000168653,-2.242989579
ENSG00000168679,4.723850342
ENSG00000168710,1.144470351
ENSG00000168758,1.487406558
ENSG00000168769,1.65534006
ENSG00000168781,1.421214832
ENSG00000168785,-1.576752288
ENSG00000168795,2.071999098
NA.740,NA
ENSG00000168813,2.307740173
ENSG00000168824,-3.422681241
ENSG00000168876,2.695270777
ENSG00000168884,1.292565691
ENSG00000168894,0.414216881
ENSG00000168906,2.300177568
ENSG00000168907,-2.998580267
ENSG00000168916,4.0160099
ENSG00000168917,3.846874421
ENSG00000168918,-1.231548255
ENSG00000168936,-2.234725567
ENSG00000168938,-2.563896562
NA.741,NA
NA.742,NA
NA.743,NA
ENSG00000169016,2.044477498
ENSG00000169018,-0.877372304
ENSG00000169019,-1.110578393
ENSG00000169020,-2.679717418
ENSG00000169035,-1.544966629
ENSG00000169045,2.011035234
ENSG00000169057,2.199447502
NA.744,NA
ENSG00000169087,1.377689791
ENSG00000169093,1.884976139
ENSG00000169100,-1.919890896
ENSG00000169118,1.088057995
NA.745,NA
ENSG00000169129,-0.923693515
ENSG00000169136,1.033449668
ENSG00000169155,4.646583821
NA.746,NA
ENSG00000169174,-2.082953344
ENSG00000169180,2.627223967
ENSG00000169188,-2.593796837
ENSG00000169189,-1.668375348
ENSG00000169213,3.566303684
ENSG00000169217,1.306934079
ENSG00000169220,-1.477071047
ENSG00000169221,1.313483329
ENSG00000169223,0.616348067
ENSG00000169230,-1.300586472
NA.747,NA
ENSG00000169241,-2.199711046
ENSG00000169242,-0.627141663
NA.748,NA
ENSG00000169246,3.501368924
NA.749,NA
NA.750,NA
ENSG00000169252,-1.795768803
NA.751,NA
NA.752,NA
ENSG00000169299,-2.879202312
NA.753,NA
ENSG00000169371,-1.286811549
ENSG00000169375,0.950763002
ENSG00000169379,1.42752797
ENSG00000169429,10.79000958
NA.754,NA
ENSG00000169469,-2.65578097
ENSG00000169474,-2.333923307
ENSG00000169509,1.18644522
NA.755,NA
ENSG00000169550,-2.752432389
ENSG00000169554,3.886295704
ENSG00000169564,-0.624925555
ENSG00000169567,-1.594110105
ENSG00000169583,-2.84676643
ENSG00000169592,1.09240002
ENSG00000169594,-0.770759919
ENSG00000169599,-1.367375786
NA.756,NA
ENSG00000169612,0.968226272
NA.757,NA
NA.758,NA
ENSG00000169635,1.663945656
ENSG00000169682,0.835048239
NA.759,NA
ENSG00000169689,-1.655995406
ENSG00000169710,-1.261359978
ENSG00000169714,-0.623107126
ENSG00000169715,-0.969678409
ENSG00000169727,-1.707133823
ENSG00000169738,-1.390135225
ENSG00000169740,-1.952221929
NA.760,NA
ENSG00000169764,-2.134937413
ENSG00000169813,-0.785456852
NA.761,NA
ENSG00000169857,-1.384565779
ENSG00000169860,1.780146487
NA.762,NA
NA.763,NA
NA.764,NA
NA.765,NA
ENSG00000169896,7.478013535
ENSG00000169902,0.980360266
ENSG00000169905,3.065665286
ENSG00000169914,2.807817026
NA.766,NA
ENSG00000169926,0.693634299
ENSG00000169951,4.760498171
ENSG00000169955,1.58995099
ENSG00000169957,0.757802659
ENSG00000169964,1.033214526
ENSG00000169976,-1.486404295
ENSG00000169981,0.901785982
ENSG00000169991,-2.273340018
ENSG00000169992,4.470311356
ENSG00000170004,2.473937506
ENSG00000170006,-2.973138238
ENSG00000170027,1.107539831
ENSG00000170037,3.486490306
ENSG00000170043,-2.424460828
NA.767,NA
NA.768,NA
ENSG00000170128,3.529481609
ENSG00000170142,-0.770441137
ENSG00000170153,2.170239951
NA.769,NA
ENSG00000170175,2.911630455
NA.770,NA
NA.771,NA
NA.772,NA
ENSG00000170242,0.846733297
ENSG00000170248,0.518933175
ENSG00000170260,2.431312563
ENSG00000170266,-2.080017772
ENSG00000170270,-2.526518922
ENSG00000170271,-2.299857578
ENSG00000170275,-2.295627696
ENSG00000170293,-2.058952428
NA.773,NA
ENSG00000170310,-2.448492234
ENSG00000170312,-1.478942114
ENSG00000170315,3.37843581
ENSG00000170322,2.374214975
ENSG00000170340,0.878221324
ENSG00000170345,6.653745784
ENSG00000170348,-2.314580557
NA.774,NA
ENSG00000170385,-0.6376264
NA.775,NA
ENSG00000170412,4.530933375
ENSG00000170421,0.979457176
ENSG00000170423,-1.395539662
ENSG00000170425,-1.796741858
ENSG00000170426,-1.797102707
ENSG00000170454,-4.438855027
NA.776,NA
ENSG00000170465,-4.573793489
ENSG00000170471,0.910728492
ENSG00000170473,-1.486607182
NA.777,NA
NA.778,NA
NA.779,NA
ENSG00000170515,-2.260675848
ENSG00000170522,-2.263202407
ENSG00000170525,3.806473399
ENSG00000170537,1.295304661
ENSG00000170540,1.379954086
ENSG00000170542,1.527226092
ENSG00000170545,-1.682964325
ENSG00000170549,1.744635534
NA.780,NA
ENSG00000170561,1.062094433
ENSG00000170571,-2.662853411
ENSG00000170606,1.187392524
ENSG00000170632,-1.914102528
ENSG00000170677,0.838233074
ENSG00000170681,3.94181139
NA.781,NA
ENSG00000170689,3.078629028
ENSG00000170734,-2.039610017
ENSG00000170779,-1.930051948
ENSG00000170786,-2.53327595
ENSG00000170801,4.944324157
ENSG00000170802,1.447158122
ENSG00000170832,0.842101667
ENSG00000170836,1.364760574
NA.782,NA
ENSG00000170852,2.210797286
ENSG00000170854,-2.12409292
ENSG00000170855,-1.39019258
ENSG00000170860,-0.723108759
ENSG00000170871,1.860733445
ENSG00000170873,-2.657358834
ENSG00000170881,0.729214563
ENSG00000170889,-1.232960403
ENSG00000170892,0.963672648
ENSG00000170899,-3.692859372
ENSG00000170906,-2.359516117
NA.783,NA
ENSG00000170919,2.590500645
ENSG00000170949,0.869740669
ENSG00000170955,-1.649109524
NA.784,NA
ENSG00000171044,2.904361837
ENSG00000171056,0.858545523
ENSG00000171067,-1.383098418
ENSG00000171100,-1.444699213
ENSG00000171103,-1.080044263
NA.785,NA
NA.786,NA
NA.787,NA
NA.788,NA
ENSG00000171148,0.56521836
ENSG00000171150,1.450138971
ENSG00000171155,-2.582687662
ENSG00000171159,-3.095822272
ENSG00000171161,-1.41748781
ENSG00000171169,2.045803427
NA.789,NA
ENSG00000171202,-0.785351936
ENSG00000171204,-1.241958156
ENSG00000171206,1.417061781
ENSG00000171219,0.720671202
ENSG00000171222,-2.00038963
ENSG00000171223,1.887400791
ENSG00000171246,5.332326836
ENSG00000171298,1.380500596
ENSG00000171307,-0.833119314
ENSG00000171311,-1.340864442
ENSG00000171314,-1.793487139
NA.790,NA
NA.791,NA
ENSG00000171401,-1.2528777
ENSG00000171443,-1.774836816
ENSG00000171448,1.22065403
ENSG00000171456,3.371027408
ENSG00000171467,1.872472764
ENSG00000171469,-1.589779498
ENSG00000171475,1.126739166
ENSG00000171476,-1.621128361
ENSG00000171497,1.329975881
ENSG00000171517,-2.324437809
ENSG00000171522,1.355880663
ENSG00000171530,-0.70625448
NA.792,NA
ENSG00000171552,-1.385404888
NA.793,NA
ENSG00000171606,4.623478317
ENSG00000171608,2.027006248
ENSG00000171634,1.535672643
ENSG00000171681,2.374328823
ENSG00000171729,-1.08423081
ENSG00000171747,3.568390328
ENSG00000171786,7.041600546
NA.794,NA
NA.795,NA
ENSG00000171793,-1.839568015
ENSG00000171823,4.187802268
NA.796,NA
NA.797,NA
ENSG00000171858,-2.183533172
ENSG00000171863,-1.002067168
ENSG00000171865,1.243036304
ENSG00000171867,-0.344410605
ENSG00000171903,8.971867739
NA.798,NA
NA.799,NA
ENSG00000171940,0.690556107
NA.800,NA
ENSG00000171954,-2.145344096
ENSG00000171960,-1.472788377
NA.801,NA
ENSG00000171970,2.307119353
ENSG00000171988,3.017237595
ENSG00000172005,7.910701617
ENSG00000172006,3.363472902
NA.802,NA
ENSG00000172037,2.270702253
ENSG00000172046,1.011051423
ENSG00000172053,-1.71731347
ENSG00000172059,3.244113565
ENSG00000172071,1.142628011
ENSG00000172081,-1.065192036
ENSG00000172086,-1.923521531
ENSG00000172123,-2.862569122
ENSG00000172137,-1.257080667
ENSG00000172155,2.303466121
NA.803,NA
NA.804,NA
ENSG00000172172,-1.448906585
ENSG00000172183,1.877850033
NA.805,NA
ENSG00000172216,0.947641854
ENSG00000172232,5.417377262
NA.806,NA
ENSG00000172262,0.937001702
NA.807,NA
ENSG00000172269,-1.052057282
ENSG00000172270,-1.75781951
ENSG00000172296,-3.49086588
ENSG00000172336,-1.528758665
ENSG00000172340,-2.587835255
ENSG00000172345,-1.643818513
ENSG00000172354,-0.381389587
ENSG00000172361,5.943976742
NA.808,NA
ENSG00000172380,-0.812840024
NA.809,NA
NA.810,NA
ENSG00000172425,6.223752528
NA.811,NA
ENSG00000172428,-1.553884224
ENSG00000172432,1.312396662
NA.812,NA
ENSG00000172466,1.711031865
ENSG00000172469,-1.936361725
ENSG00000172493,0.905134047
ENSG00000172500,-0.981917288
NA.813,NA
ENSG00000172530,1.956787876
ENSG00000172531,-0.490993676
ENSG00000172534,3.220032025
ENSG00000172548,-2.029424203
NA.814,NA
ENSG00000172586,-2.042699324
ENSG00000172590,-1.553349494
ENSG00000172594,-2.579124088
ENSG00000172602,4.624748447
ENSG00000172613,1.195048324
ENSG00000172638,3.943448852
ENSG00000172661,2.272772866
ENSG00000172663,-1.527573645
ENSG00000172738,3.238483587
ENSG00000172757,-2.369904237
ENSG00000172766,3.29442964
NA.815,NA
ENSG00000172809,-1.461839687
NA.816,NA
ENSG00000172818,-0.99068473
ENSG00000172819,-1.278009486
ENSG00000172830,-1.611595363
ENSG00000172831,-2.477781766
ENSG00000172867,-3.400185494
ENSG00000172888,1.861024894
ENSG00000172893,-1.006051779
ENSG00000172901,6.56646574
NA.817,NA
NA.818,NA
ENSG00000172936,-0.929559083
ENSG00000172939,0.610398121
NA.819,NA
ENSG00000172943,2.549355357
NA.820,NA
ENSG00000172977,2.13182718
NA.821,NA
ENSG00000172992,-1.265496693
ENSG00000173039,1.723788269
ENSG00000173040,2.371270197
ENSG00000173064,1.936247284
NA.822,NA
NA.823,NA
ENSG00000173110,12.14279072
ENSG00000173113,-1.729499322
ENSG00000173120,1.328540695
ENSG00000173141,-2.404624931
ENSG00000173145,2.481666455
ENSG00000173156,-2.486562259
ENSG00000173166,2.19650074
ENSG00000173193,2.638026576
ENSG00000173210,1.176346237
ENSG00000173212,-2.159433983
ENSG00000173218,-2.082005802
ENSG00000173230,0.587566075
ENSG00000173239,-1.982479451
NA.824,NA
ENSG00000173264,2.345464393
ENSG00000173267,-2.086856493
ENSG00000173269,3.855538222
ENSG00000173272,-1.317079325
ENSG00000173273,1.83986509
ENSG00000173276,1.688711258
ENSG00000173281,-1.267191617
ENSG00000173334,3.155495032
ENSG00000173338,-2.292539503
ENSG00000173402,-2.117000117
ENSG00000173409,-2.884080143
ENSG00000173418,-1.936656591
ENSG00000173431,3.786155191
ENSG00000173432,-2.002091849
ENSG00000173436,-1.095935247
ENSG00000173442,-1.385309805
ENSG00000173451,2.095355752
ENSG00000173457,-0.463074405
ENSG00000173465,-1.333235421
ENSG00000173517,3.140109307
ENSG00000173530,3.310836954
ENSG00000173540,-1.556811569
ENSG00000173542,1.491524618
ENSG00000173545,0.84474269
ENSG00000173548,-1.698854968
ENSG00000173559,1.237440269
NA.825,NA
ENSG00000173575,1.474891945
NA.826,NA
ENSG00000173598,1.537620332
ENSG00000173621,2.779081675
NA.827,NA
ENSG00000173653,1.134235708
ENSG00000173660,-1.937316944
ENSG00000173674,-0.868041563
ENSG00000173726,-1.336786838
ENSG00000173744,1.156732223
ENSG00000173786,-1.580664814
ENSG00000173801,-2.5923311
ENSG00000173812,0.721682406
ENSG00000173818,1.751972369
ENSG00000173825,3.82352655
ENSG00000173889,1.957884686
ENSG00000173894,-2.729539479
ENSG00000173898,-1.434825539
ENSG00000173915,-1.770571436
NA.828,NA
ENSG00000173933,3.182709521
NA.829,NA
ENSG00000173991,3.620184328
ENSG00000174010,3.781955662
ENSG00000174013,-0.977905859
ENSG00000174021,0.524457885
ENSG00000174032,-2.234625122
ENSG00000174106,1.727999328
ENSG00000174132,-2.817445545
NA.830,NA
ENSG00000174233,1.531510382
ENSG00000174238,-0.827043191
ENSG00000174282,-1.228523885
ENSG00000174307,-2.295597243
NA.831,NA
ENSG00000174365,1.114872175
ENSG00000174405,1.528658897
NA.832,NA
ENSG00000174437,1.406823756
ENSG00000174444,-1.485313692
ENSG00000174485,1.912334998
ENSG00000174529,1.506093619
ENSG00000174547,-0.99110367
ENSG00000174564,-3.147794391
ENSG00000174574,1.071810586
ENSG00000174579,1.560509093
NA.833,NA
NA.834,NA
ENSG00000174652,2.91947524
NA.835,NA
NA.836,NA
ENSG00000174684,-3.329200822
ENSG00000174705,-2.111270071
ENSG00000174718,3.229038257
NA.837,NA
ENSG00000174738,2.009641254
ENSG00000174744,-1.776834507
ENSG00000174748,-1.703041503
ENSG00000174775,-0.725976043
NA.838,NA
NA.839,NA
ENSG00000174791,-2.240163252
NA.840,NA
NA.841,NA
NA.842,NA
NA.843,NA
ENSG00000174839,0.939038458
ENSG00000174842,-2.224385376
ENSG00000174851,-1.396976879
ENSG00000174871,2.712108384
ENSG00000174886,-0.95348984
NA.844,NA
ENSG00000174903,-0.7202393
ENSG00000174917,-3.286149794
ENSG00000174943,1.517251717
NA.845,NA
ENSG00000174950,-1.495571836
ENSG00000174953,1.296800018
ENSG00000174989,-1.495505441
ENSG00000174996,1.985576234
ENSG00000175003,5.094568825
ENSG00000175040,-1.551293078
ENSG00000175061,-2.039389889
ENSG00000175063,0.99293917
NA.846,NA
ENSG00000175066,-1.652436343
ENSG00000175073,1.637774969
ENSG00000175104,1.378093587
ENSG00000175105,2.304780064
ENSG00000175106,3.373510545
ENSG00000175110,-0.98003133
ENSG00000175121,-2.224279764
ENSG00000175130,0.919731137
NA.847,NA
ENSG00000175166,1.4979342
NA.848,NA
ENSG00000175182,-1.266040091
ENSG00000175183,2.837617178
ENSG00000175197,2.773534789
NA.849,NA
ENSG00000175213,1.015699356
ENSG00000175215,0.858001061
ENSG00000175216,-0.82209281
ENSG00000175220,-1.061884517
ENSG00000175224,0.716533463
ENSG00000175265,2.077557229
ENSG00000175274,-1.255218755
ENSG00000175279,-1.686946796
